src,tgt,src_lang,tgt_lang,domain
iam waiting for the optimization and updates in future .,எதிர்காலத்தில் மேம்படுத்தல்கள் மற்றும் அப்டேட்க்காக காத்திருக்கேன்,English,Tamil,E
"go for it , if yur budget is 15k .","உங்க பட்ஜெட் 15 ஆயிரம்னா, அத வாங்குங்க.",English,Tamil,E
pls opt for 6gb variant to get the 16mp frnt cam variant. wich is better than other variants .,16mp முன் கேமரா வேரியண்டைப் பெற 6gb வேரியண்டைத் தேர்வுசெய்யவும். இது மற்ற வேரியண்டுகளை விட சிறந்தது.,English,Tamil,E
excellent phone at a reasonable price .,நியாயமான விலையில் சிறந்த போன்.,English,Tamil,E
"performance is awesome , battery superb .","செயல்திறன் அருமை, பேட்டரி அருமை.",English,Tamil,E
thanks to flipkart for quick delivery,விரைவான டெலிவரிக்கு ஃபிளிப்கார்ட்டுக்கு நன்றி.,English,Tamil,E
very fast delivery with in 20 hours. thanks flipkart .,20 மணி நேரத்திற்குள் மிக விரைவான டெலிவரி. நன்றி பிளிப்கார்ட்.,English,Tamil,E
in one word great phone,ஒரு வார்த்தையில் சொன்னால் அருமையான போன்.,English,Tamil,E
excellent phone just go with it if u r confused with mi note 5 pro,"அற்புதமான போன்! Mi Note 5 Pro உடன் குழப்பத்தில் இருந்தால், இதை தேர்வு செய்யலாம்.""",English,Tamil,E
best phone in this price range .,இந்த விலை வரம்பில் சிறந்த போன்.,English,Tamil,E
i would even say one of the best even if compared to higher price range phones that range around 20-25 .,"20-25 விலையில் இருக்கும் அதிக விலை ஃபோன்களுடன் ஒப்பிடும்போது கூட, நான் இதை மிகச் சிறந்த ஒன்றாகக் கூறுவேன்.",English,Tamil,E
gaming performance is optimum no doubt .,கேமிங் செயல்திறன் சந்தேகத்திற்கு இடமின்றி சிறந்தது.,English,Tamil,E
that 6gb ram combined with snapdragon 636 and a 5000 mah battery is just a match made in heaven .,"அந்த 6gb ரேம், ஸ்னாப்டிராகன் 636 மற்றும் 5000 mAh பேட்டரியுடன் இணைந்திருப்பது, சொர்க்கத்தில் உருவாக்கப்பட்ட ஒரு பொருத்தம்தான்.",English,Tamil,E
played a performance hungry game like pubg for over 4 hours continuous after full charging and on max settings and there were no heating issues at all .,"பூரணமாக சார்ஜ் செய்த பிறகு, அதிகபட்ச அமைப்புகளில் 4 மணி நேரத்திற்கும் மேலாக PUBG போன்ற அதிக செயல்திறன் தேவையான கேம் விளையாடினேன், ஆனால் சூடாகும் பிரச்சனை இல்லை.",English,Tamil,E
"hell , the phone dint even get warm , heating is a longshot .","சொல்லவே வேண்டாம், போன் ஒரு சேதம் கூட ஆகவில்லை, சூடாகும் பிரச்சனை என்றே கிடையாது",English,Tamil,E
thanks flipkart for quick and in time delivery of my,விரைவாகவும் சரியான நேரத்திலும் டெலிவரி செய்ததற்கு ஃபிளிப்கார்ட்டுக்கு நன்றி.,English,Tamil,E
asus znfone max pro m1 ( gray ) .i am writing my review after 13 days .amazing and mind blowing smart phone in it &apos;s range .,ஆசஸ் znfone max pro m1 (சாம்பல்) .13 நாட்களுக்குப் பிறகு நான் எனது விமர்சனத்தை எழுதுகிறேன் .அதன் வரம்பில் அற்புதமான மற்றும் மனதைக் கவரும் ஸ்மார்ட் போன் .,English,Tamil,E
"i am very happy with the performance of asus zen fone maxpro m1.all functions of asus is ok , the only lakuna is with camera.2nd lakuna is no provision of gorrila glass .","ஆசஸ் ஜென் ஃபோன் மேக்ஸ்ப்ரோ எம்1-ன் செயல்திறனில் நான் மிகவும் மகிழ்ச்சியடைகிறேன். ஆசஸின் அனைத்து செயல்பாடுகளும் சரியாக உள்ளன, ஒரே லகுனா கேமராவுடன் உள்ளது. இரண்டாவது லகுனாவில் கொரில்லா கண்ணாடி இல்லை.",English,Tamil,E
under 15k with all features best in market but after my purchase it &apos;s price reduced 500 so little bit disappointed,"15k க்கும் குறைவான விலையில், எல்லா அம்சங்களுடனும் சந்தையில் சிறந்தது, ஆனால் நான் வாங்கிய பிறகு அதன் விலை 500 குறைந்துவிட்டது, அதனால் கொஞ்சம் ஏமாற்றம்.",English,Tamil,E
"excellent mobile at this price range , frankly speaking better than redmi products , blindly go for it.i have purchased 6gb ramand64gb rom blue color variant.im just loving the blue color.in love with android one","இந்த விலையில் சிறந்த மொபைல்! நேர்மையாக சொல்லவேண்டுமானால், Redmi தயாரிப்புகளைவிட சிறந்தது. எதுவும் யோசிக்காமல் வாங்கலாம். நான் 6GB RAM + 64GB ROM கொண்ட நீல நிற மாடலை வாங்கியிருக்கிறேன். அந்த நீல நிறம் எனக்கு ரொம்ப பிடித்திருக்கிறது. Android One மீது காதல் வளர்ந்து வருகிறது",English,Tamil,E
one of the best phones in market in a budget of 15k .,"15,000 பட்ஜெட்டில் சந்தையில் உள்ள சிறந்த போன்களில் ஒன்று.",English,Tamil,E
it &apos;s performance is awesome .,இதன் செயல்திறன் அற்புதம்.,English,Tamil,E
battery life is amazing .,பேட்டரி ஆயுள் அற்புதம்.,English,Tamil,E
display is also good .,டிஸ்பிலே  நன்றாக உள்ளது.,English,Tamil,E
a phone recommended for users for whom camera is secondary and performance is priority .,கேமரா இரண்டாம் பட்சமாகவும் செயல்திறன் முன்னுரிமையாகவும் உள்ள பயனர்களுக்கு பரிந்துரைக்கப்படும் போன்,English,Tamil,E
amazing quality but after the use 6 months i face slight lag while playing pubg,அற்புதமான தரம் ஆனால் 6 மாத பயன்பாட்டிற்குப் பிறகு பப்ஜி விளையாடும்போது எனக்கு சிறிது லாக்  ஏற்படுகிறது.,English,Tamil,E
excellent phone in 15k .,15 ஆயிரத்தில் சிறந்த போன்.,English,Tamil,E
mind blowing performance with great features .,சிறந்த அம்சங்களுடன் பிரமிக்க வைக்கும் செயல்திறன்.,English,Tamil,E
thank u so much flipkart for quick delivery and many many thanks to asus team for developing this awesome device in a budget with great features .,"விரைவான டெலிவரிக்கு மிக்க நன்றி ஃபிளிப்கார்ட், சிறந்த அம்சங்களுடன் குறைந்த பட்ஜெட்டில் இந்த அற்புதமான சாதனத்தை உருவாக்கிய ஆசஸ் குழுவிற்கு மிக்க நன்றி.",English,Tamil,E
asus team please keep it up,ஆசஸ் குழு தயவுசெய்து தொடருங்கள்.,English,Tamil,E
i order black color but i received blue color,"நான் கருப்பு நிறத்தை ஆர்டர் செய்தேன், ஆனால் எனக்கு நீல நிறம் கிடைத்தது.",English,Tamil,E
i thought a lot between note 5 pro and max pro m1 .,நான் நோட் 5 ப்ரோவுக்கும் மேக்ஸ் ப்ரோ எம்1க்கும் இடையில் நிறைய யோசித்தேன்.,English,Tamil,E
i regret my decision going with asus .,ஆசஸ் தேர்வு செஞ்சதற்கு  நான் வருந்துகிறேன்.,English,Tamil,E
battery weakened in a month .,ஒரு மாதத்தில் பேட்டரி வீக் ஆயிருச்சு,English,Tamil,E
camera doesn &apos;t work many times .,கேமரா பல முறை வேலை செய்யாது.,English,Tamil,E
it doesn &apos;t even feel like new phone for me .,இது எனக்குப் புது போன் மாதிரி தெரியல.,English,Tamil,E
seriously disappointed with camera though .,ஆனா கேமராவை மோசம் பண்ணிருச்சு,English,Tamil,E
cell is pretty nice and all the fuss about camera is wrong.its camera is almost same as rn5pro only difference is of front camera only which differ by 16 and 20 .,"செல் ரொம்ப அழகா இருக்கு, கேமரா பத்தின எல்லா பரபரப்பும் தப்பு. இதோட கேமரா கிட்டத்தட்ட rn5pro மாதிரிதான். முன்பக்க கேமரா மட்டும்தான் வித்தியாசம், அது 16 மற்றும் 20 வித்தியாசம்.",English,Tamil,E
only big con in this is battery drainage occurs fast after using 15 days and even 5000mah massive battery fails to manage that.overall its a must buy .go for it without thinking,"இதில் உள்ள ஒரே பெரிய குறை என்னவென்றால், 15 நாட்கள் பயன்படுத்திய பிறகு பேட்டரி விரைவாக தீர்ந்துவிடும், 5000mah பெரிய பேட்டரி கூட அதை நிர்வகிக்கத் தவறிவிடும். ஒட்டுமொத்தமாக இது கண்டிப்பாக வாங்க வேண்டிய ஒன்று. யோசிக்காமல் வாங்குங்கள்.",English,Tamil,E
even camera has got better after update .,புதுப்பித்தலுக்குப் பிறகு கேமரா கூட நன்றாகிவிட்டது.,English,Tamil,E
excellent smartphone in this category .,இந்த வகையில் சிறந்த ஸ்மார்ட்போன்.,English,Tamil,E
just awesome. go for it,அருமை. முயற்சி பண்ணுங்க.,English,Tamil,E
best in class ️,இந்த பிரிவில் சிறந்தது,English,Tamil,E
awesome phone in 15k range,"15,000 விலையில் அருமையான போன்",English,Tamil,E
all good i am using it for 13days and its too smooth and fast .,"எல்லாம் சரி, நான் இதை 13 நாட்களாகப் பயன்படுத்துகிறேன், இது மிகவும் மென்மையாகவும் வேகமாகவும் இருக்கிறது.",English,Tamil,E
value for money under 15000,"₹15,000 க்குள் பணத்திற்கு சிறந்த மதிப்பு!",English,Tamil,E
very nice but not clear picture in low light,மிகவும் நன்றாக இருக்கிறது ஆனால் குறைந்த வெளிச்சத்தில் தெளிவான படம் இல்லை.,English,Tamil,E
"great phone , all rounder , i like it .","அருமையான போன், ஆல்ரவுண்டர், எனக்குப் பிடிச்சிருக்கு.",English,Tamil,E
fingerprint is not working properly,கைரேகை சரியாக வேலை செய்யவில்லை.,English,Tamil,E
awesome mobile. awesome camera i like it. fantastic battery backup .,அருமையான மொபைல். அருமையான கேமரா. எனக்கு ரொம்பப் பிடிச்சிருக்கு. அருமையான பேட்டரி பேக்கப்.,English,Tamil,E
best phone under 15k go for it you wont regret,"15,000க்கு கீழ் உள்ள சிறந்த போன், இதை வாங்கிப் பாருங்கள், நீங்கள் வருத்தப்பட மாட்டீர்கள்.",English,Tamil,E
seriously just awesome mobile at this price it &apos;s best i &apos;m very satisfied .,"இந்த விலையில் அருமையான மொபைல், இது சிறந்தது, நான் மிகவும் திருப்தி அடைகிறேன்.",English,Tamil,E
at fast i &apos;m confuse which phone i buy then when i buy asus zenfone max pro m1 and use i said that it &apos;s better than &quot; mi note 5 pro &quot; just love it,"வேகமா எந்த போன் வாங்குறதுன்னு எனக்குக் குழப்பமா இருக்கு, அப்புறம் நான் ஆசஸ் ஜென்ஃபோன் மேக்ஸ் ப்ரோ எம்1 வாங்கி யூஸ் பண்ணும்போது, அது ""mi  நோட் 5 ப்ரோ""-ஐ விட நல்லா இருக்குன்னு சொன்னேன், எனக்கு ரொம்பப் பிடிச்சிருக்கு.",English,Tamil,E
amazing phone with monster of a battery .,அபாரமான பேட்டரியுடன் கூடிய அற்புதமான போன்.,English,Tamil,E
doesn &apos;t heat at all .,கொஞ்சம் கூட சூடாகாது,English,Tamil,E
true value for money in this range .,இந்த வரம்பில் பணத்திற்கு உண்மையான மதிப்பு.,English,Tamil,E
"this is my first online mobile purchase.after searching alot i bought this mobile.now for rs.15000 / - you can get everything battery , performance , camera , sensors .","இது என்னுடைய முதல் ஆன்லைன் மொபைல் வாங்குதல். நிறைய தேடிய பிறகு இந்த மொபைலை வாங்கினேன். இப்போது ரூ.15000/-க்கு-பேட்டரி, செயல்திறன், கேமரா, சென்சார்கள் என அனைத்தையும் நீங்கள் பெறலாம்.",English,Tamil,E
"the body is too good.does not get overheating even playing high end games like pubg , asphalt 8. and easily a day &apos;s battery in 2 hours charge and about amazing 9 hours of screen on time. worth to buy ️","போன் உடல் மிகவும் நன்றாக இருக்கிறது. pubg, asphalt 8 போன்ற உயர் ரக விளையாட்டுகளை விளையாடினாலும் கூட அதிக வெப்பம் ஏற்படாது. 2 மணி நேரம் சார்ஜ் செய்தால் ஒரு நாள் பேட்டரி சார்ஜ் ஆகாது, சரியான நேரத்தில் 9 மணி நேரம் திரையில் வேலை செய்ய முடியும். வாங்குவதற்கு மதிப்புள்ளது ️",English,Tamil,E
nice product but there are not earphones,நல்ல தயாரிப்பு ஆனால் இயர்போன்கள் இல்லை.,English,Tamil,E
best value for money .,பணத்திற்கு சிறந்த மதிப்பு.,English,Tamil,E
"believe me , it &apos;s the best in class. thanks asus thanks flipkart","என்னை நம்புங்கள், இது பிரிவிலேயே சிறந்தது நன்றி ஆசஸ் நன்றி ஃபிளிப்கார்ட்",English,Tamil,E
all over good camera,எல்லாமே நல்ல கேமராதான்.,English,Tamil,E
i will write my honest opinions after 10 days of use .,10 நாட்கள் பயன்பாட்டிற்குப் பிறகு எனது நேர்மையான கருத்துக்களை எழுதுகிறேன்.,English,Tamil,E
pros : -1 ) quick delivery 2 ) classy touch 3 ) sd636 duel volte awesome 4 ) can switch sim during call 5 ) battery life is great lasts 3 days for nomral users 1.5 days for heavy 6 ) stock android better than any ui .,"நன்மை: -1) விரைவான டெலிவரி 2) கிளாசி டச் 3) sd636 டூயல் வோல்ட் அருமை 4) அழைப்பின் போது சிம் மாற்ற முடியும் 5) பேட்டரி ஆயுள் சிறந்தது சாதாரண பயனர்களுக்கு 3 நாட்கள் நீடிக்கும், அதிக பயன்படுத்துவோர்க்கு  1.5 நாட்கள் 6) ஸ்டாக் ஆண்ட்ராய்டு எந்த UI ஐ விடவும் சிறந்தது.",English,Tamil,E
7 ) nice camera 8 ) value for money,7) நல்ல கேமரா 8) பணத்திற்கு ஏற்ற மதிப்பு.,English,Tamil,E
cons : - no major cons,பாதகம் :-பெரிய பாதகம் எதுவும் இல்லை,English,Tamil,E
my always loving asus is gud some cam and speaker issues other wise too good performance,"எனக்கு எப்பவும் பிடிக்கும் ஆசஸ், கொஞ்சம் கேமரா, ஸ்பீக்கர் பிரச்சனைகள் இருக்கு, இல்லன்னா ரொம்ப நல்லா இருக்கு.",English,Tamil,E
it &apos;s good phone for good rate,நல்ல விலைக்கு இது நல்ல போன்.,English,Tamil,E
best phone for me .,எனக்கு சிறந்த போன்.,English,Tamil,E
battery back up is superb .,பேட்டரி பேக்கப் சிறப்பாக உள்ளது.,English,Tamil,E
awsome display and also the sound quality .,அருமையான டிஸ்பிலே  மற்றும் சவுண்ட் குவாலிட்டி .,English,Tamil,E
no heating issue .,சூடாகும்  பிரச்சினை இல்லை.,English,Tamil,E
no gorilla glass tempered glass must .,கொரில்லா  டெம்பர்டு கிளாஸ் கண்டிப்பாக வேண்டாம்.,English,Tamil,E
i loved this phone,எனக்கு இந்த போன் ரொம்பப் பிடிச்சிருக்கு.,English,Tamil,E
"super performance , amazing battery , worth buying","சூப்பர் செயல்திறன், அற்புதமான பேட்டரி, வாங்கத் தகுந்தது.",English,Tamil,E
best and perfect product under 15000 with 6gb ram,6 ஜிபி ரேம் கொண்ட 15000க்கு கீழ் சிறந்த மற்றும் சரியான தயாரிப்பு.,English,Tamil,E
i loved it. just awesome phone .,எனக்கு ரொம்பப் பிடிச்சிருந்தது. அருமையான போன்.,English,Tamil,E
black color of panel seems to be shining blue in sunlight .,கருப்பு நிற பலகை சூரிய ஒளியில் நீல நிறத்தில் மின்னுவது போல் தெரிகிறது.,English,Tamil,E
it &apos;s worth the money but if they had made the camera app more efficient. i mean if they had installed the asus pixelmaster for dual camera then we can pull out the real power of the camera,"இது பணத்திற்கு மதிப்புள்ளது, ஆனால் அவர்கள் கேமரா பயன்பாட்டை இன்னும் திறமையாக்கியிருந்தால். அதாவது, அவர்கள் இரட்டை கேமராவிற்கு ஆசஸ் பிக்சல்மாஸ்டரை நிறுவியிருந்தால், கேமராவின் உண்மையான சக்தியை நாம் வெளியே எடுக்க முடியும்.",English,Tamil,E
for every hour battery percentage drops to 5 % on regular usage on heavy usage of gaming drops 10 % every hour,"வழக்கமான பயன்பாட்டில் ஒவ்வொரு மணி நேரத்திற்கும் பேட்டரி சதவீதம் 5% ஆகக் குறைகிறது, அதிக கேமிங் பயன்பாட்டில் ஒவ்வொரு மணி நேரத்திற்கும் 10% குறைகிறது.",English,Tamil,E
pics are not as good as note 5 pro no stability in capturing video,"புகை படங்கள் நோட்  5 ப்ரோ அளவுக்கு நன்றாக இல்லை, வீடியோ எடுப்பதில் நிலைத்தன்மை இல்லை.",English,Tamil,E
performance is best never slows down i installed 49 apps and still works like pro 20 high resolution games,"செயல்திறன் சிறந்தது, ஒருபோதும் வேகத்தைக் குறைக்காது, நான் 49 பயன்பாடுகளை நிறுவினேன்,20 ஹை ரெசொலூஷன் கேம்ஸ் நிறுவியிருந்தாலும், இப்போது கூட ஒரு புரோ போல செயல்படுகிறது",English,Tamil,E
tested with multi tasking and works perfectly,பல பணிகளுடன் சோதிக்கப்பட்டது மற்றும் சரியாக வேலை செய்கிறது.,English,Tamil,E
if you were looking for performance and battery,நீங்கள் செயல்திறன் மற்றும் பேட்டரியைத் தேடுகிறீர்களா?,English,Tamil,E
this is the perfect phone,இது சரியான போன்.,English,Tamil,E
most packed featured mobile under 15000,"15,000 க்குள் அதிக அம்சங்களுடன்Loaded உள்ள மொபைல்!""",English,Tamil,E
asus had done a great job,Asus சிறப்பாக செய்திருக்கிறது!,English,Tamil,E
the one and the only disadvantage is it &apos;s network connection and mark my words network connection is too bad till now and there is no update .,"ஒரே ஒரு குறை என்னவென்றால், இதன் நெட்வொர்க் இணைப்பு. இதுவரை நெட்வொர்க் இணைப்பு மிகவும் மோசமாக உள்ளது, மேலும் எந்த புதுப்பிப்பும் இல்லை.",English,Tamil,E
and the gorilla glass but it can be replaced with a good temper .,"கொரில்லா கிளாஸ் உள்ளது, ஆனால் அதை ஒரு நல்ல டெம்பர்டு கிளாஸால் மாற்றலாம்.",English,Tamil,E
plz help look after the network. cause itz not the best value for money phone until it &apos;s networking is fixed .,தயவுசெய்து நெட்வொர்க்கை கவனித்துக் கொள்ள உதவுங்கள். ஏனென்றால் அதன் நெட்வொர்க்கிங் சரி செய்யப்படும் வரை அது பணத்திற்கு ஏற்ற சிறந்த போன் ஆக  இருக்காது.,English,Tamil,E
this phone is awesome except it &apos;s camera .,"இந்த போன் அருமையா இருக்கு, இதோட கேமராவைத் தவிர.",English,Tamil,E
i am giving it &apos;s 2star because of the selling strategy of asus that they are giving 500 ₹ off after i buyed it .,நான் அதை வாங்கிய பிறகு 500 ₹ தள்ளுபடி தரும் ஆசஸின் விற்பனை உத்தியின் காரணமாக நான் இதற்கு 2 ஸ்டார் தருகிறேன்.,English,Tamil,E
again flipkart was best at his side deserve 10 / 10 .,மீண்டும் ஃபிளிப்கார்ட் தனது பக்கத்தில் சிறப்பாக இருந்தது 10/10க்கு தகுதியானது.,English,Tamil,E
"battery backup 2 / 5 in comparison of mi phone 4000 mah battery , if you are buying it for 5000 mah battery like me then i will suggest you to go for mi6 or mi6 pro .","mi phone 4000 mah பேட்டரியுடன் ஒப்பிடும்போது பேட்டரி காப்புப்பிரதி 2/5, என்னைப் போலவே நீங்களும் 5000 mah பேட்டரிக்கு வாங்குகிறீர்கள் என்றால், mi6 அல்லது mi6 pro ஐத் தேர்வுசெய்ய நான் உங்களுக்கு பரிந்துரைப்பேன்.",English,Tamil,E
this is a must buy smartphone till writing of this review ( 10sep2018 ) in 15k .,"இந்த விமர்சனத்தை  எழுதும் வரை (செப்டம்பர் 10,2018) 15k-ல் இது கட்டாயம் வாங்க வேண்டிய ஸ்மார்ட்போன்.",English,Tamil,E
this phone is a killer and capable of doing everything .,இந்த போன் அதிரடி! எல்லாவற்றையும் செய்யும் திறன் கொண்டது.,English,Tamil,E
go for 6 + 64gb grey variant as it is more attractive than black variant .,"6GB + 64GB கிரே வேரியண்டை தேர்வு செய்யுங்கள், இது கருப்பு வேரியண்டை விட மேலும் கவர்ச்சிகரமாக உள்ளது.",English,Tamil,E
it killed redmi note 5 pro in many aspects .,இது பல அம்சங்களில் ரெட்மி நோட் 5 ப்ரோவை தோற்கடித்தது.,English,Tamil,E
go for it if you have a budget of 15k .,உங்களிடம் 15 ஆயிரம் பட்ஜெட் இருந்தால் அதைத் தேர்வுசெய்யுங்கள்.,English,Tamil,E
i love it &apos;s performance .,எனக்கு அதன் செயல்திறன் மிகவும் பிடிக்கும்.,English,Tamil,E
this very beautiful looking.no problem found,இது மிகவும் அழகாக இருக்கிறது. எந்த பிரச்சனையும் இல்லை.,English,Tamil,E
can &apos;t say in words simply astonishing product from flipkart .,"வார்த்தைகளால் சொல்ல முடியாது, ஃபிளிப்கார்ட்டின் அற்புதமான தயாரிப்பு.",English,Tamil,E
luckkly asus released 6gb variant which is one of the lasting performance as well as superior performance .,"அதிர்ஷ்டவசமாக ஆசஸ் 6 ஜிபி மாறுபாட்டை வெளியிட்டது, இது நீடித்த செயல்திறன் மற்றும் சிறந்த செயல்திறனில் ஒன்றாகும்.",English,Tamil,E
this mobile is so osom,இந்த மொபைல் ரொம்ப அழகா இருக்கு.,English,Tamil,E
"amazing product , especially the blue color variant looks stunning .","அற்புதமான தயாரிப்பு, குறிப்பாக நீல நிற மாறுபாடு பிரமிக்க வைக்கிறது.",English,Tamil,E
"thanks to flipkart also , got phone in 48 hours .","ஃபிளிப்கார்ட்டிற்கும் நன்றி, 48 மணி நேரத்தில் போன் கிடைத்தது.",English,Tamil,E
"camera , fingerprint and face unlock needs to be improved .","கேமரா, கைரேகை மற்றும் முகத் திறத்தல் ஆகியவற்றை மேம்படுத்த வேண்டும்.",English,Tamil,E
i will rate phone 8.5 / 10 at now .,நான் இப்போது தொலைபேசியை 8.5 / 10 என மதிப்பிடுவேன்.,English,Tamil,E
i am using that mobile from last 1 month .,நான் கடந்த ஒரு மாதமாக அந்த மொபைலைப் பயன்படுத்தி வருகிறேன்.,English,Tamil,E
and seriously the device is awesome .,"உண்மையிலேயே, போன்  அருமையாக இருக்கிறது.",English,Tamil,E
it has many features,இது பல அம்சங்களைக் கொண்டுள்ளது.,English,Tamil,E
amazing phone for 15000 value for money .,15000 விலைக்கு ஒரு அற்புதமான போன்.,English,Tamil,E
perfect mobile. speed nd fast. battery life no words. just awsme . !,"சரியான மொபைல்! வேகம் மற்றும் செயல்திறன் அற்புதம். பேட்டரி ஆயுள் சொல்ல வார்த்தைகளே இல்லை. அருமை!""",English,Tamil,E
like the product but the touch sense need improvement and there is no ir port and the quality of the screen is not so good its only hd not fhd,"தயாரிப்பு பிடித்திருக்கிறது, ஆனால் டச் சென்ஸ்  மேம்படுத்தணு ம் . IR போர்ட் இல்லை, மேலும் திரையின் தரம் சிறப்பாக இல்லை, இது FHD அல்ல, வெறும்  HD மட்டும் தான்.",English,Tamil,E
battery is not two day long,பேட்டரி இரண்டு நாட்கள் நீடிக்காது.,English,Tamil,E
i did &apos;t feel like using new phone because my old phone is also from asus .,"என்னுடைய பழைய போனும் ஆசஸ்ல இருந்து வந்ததால, எனக்குப் புது போன் பயன்படுத்த மனசு வரல.",English,Tamil,E
this performance is better than that more over price is only 1000 ₹ higher than my old phone .,இந்த செயல்திறன் என்னுடைய பழைய போனை விட ₹ 1000 மட்டுமே அதிக விலை என்பதை விட சிறந்தது.,English,Tamil,E
but asus has to improve in camera,ஆனால் ஆசஸ் கேமராவில் முன்னேற வேண்டும்.,English,Tamil,E
awesome asus super fast performance and battery also good product super mobile,அருமையான ஆசஸ் சூப்பர் வேகமான செயல்திறன் மற்றும் பேட்டரியும் நல்ல தயாரிப்பு சூப்பர் மொபைல்.,English,Tamil,E
ignore haters just go for it. beats redmi note 5 pro,வெறுப்பவர்களை புறக்கணித்து விடுங்கள். redmi note 5 pro-வை விட சிறந்தது.,English,Tamil,E
phone speed ok but camera quality average battery backup super,போன் வேகம் சரிதான் ஆனா கேமரா தரம் சராசரி பேட்டரி பேக்கப் சூப்பர்.,English,Tamil,E
this phone is just superb in class .,இந்த போன் இந்தப் பிரிவில்  மிகச் சிறந்தது.,English,Tamil,E
it &apos;s a tuff competitor in the range .,இது வரம்பில் ஒரு சிறந்த போட்டியாளர்.,English,Tamil,E
awesome phone but i ordered for grey colour received rose gold,"அருமையான போன், ஆனா சாம்பல் நிறத்துக்கு ஆர்டர் பண்ணேன், ரோஸ் கோல்ட் கிடைச்சுது.",English,Tamil,E
good one. grate speed,நல்லது. வேகம் அதிகம்.,English,Tamil,E
"value for money , its a perfect alrounder , each update improves the performance of the phone , amazing display quality , battery performance is excellent .","பணத்திற்கு மதிப்பு, இது ஒரு சரியான ஆல்ரவுண்டர், ஒவ்வொரு புதுப்பிப்பும் தொலைபேசியின் செயல்திறனை மேம்படுத்துகிறது, அற்புதமான காட்சி தரம், பேட்டரி செயல்திறன் சிறப்பாக உள்ளது.",English,Tamil,E
low light camera performance is the only problem i noticed .,குறைந்த வெளிச்சத்தில் கேமரா செயல்திறன் மட்டுமே நான் கவனித்த ஒரே பிரச்சனை.,English,Tamil,E
"great phone , there were some problem with fingerprint scanner but after update it is working great got biometrics problems fixed .","அருமையான போன், கைரேகை ஸ்கேனரில் சில பிரச்சனைகள் இருந்தன, ஆனால் அப்டேட் க்கு  பிறகு அது நன்றாக வேலை செய்கிறது, பயோமெட்ரிக்ஸ் பிரச்சனைகள் சரி செய்யப்பட்டன.",English,Tamil,E
equilizer was removed after update,அப்டேட்டிற்குப் பிறகு ஈகுவலைசர் நீக்கப்பட்டது.,English,Tamil,E
battery capacity is high,பேட்டரி திறன் அதிகமாக உள்ளது,English,Tamil,E
no heating while operating only heats in pubg high frame rate that too little .,உபயோகம் செய்யும் போது சூடாவதில்லை.பப் ஜி ஹை frame ரேட் ல கொஞ்சம் சூடாகும்,English,Tamil,E
selfie camera works good,செல்ஃபி கேமரா நல்லா வேலை செய்யுது,English,Tamil,E
ram management is great ( thanks to stock android ),ரேம் மேனேஜ்மென்ட்  சிறப்பா இருக்கு  (ஸ்டாக் ஆண்ட்ராய்டுக்கு நன்றி),English,Tamil,E
the phone speed is very first,போன்  வேகம் மிகவும் முக்கியமானது.,English,Tamil,E
"excellent phone in 15k price , asus best phone so far. company is also providing silicon back cover case which was a surprise .","15,000 விலையில் சிறந்த போன், இதுவரை ஆசஸ் நிறுவனத்திடமிருந்து வந்த சிறந்த போன். நிறுவனம் சிலிக்கான் பேக் கவர் கேஸையும் வழங்குகிறது, இது ஆச்சரியமாக இருந்தது.",English,Tamil,E
good phone but asus is not sticking to the unique selling point of this phone .,"நல்ல போன், ஆனால் Asus இந்த போனின் தனித்துவமான விற்பனை அம்சத்திற்குப் (USP) பதிலாக வேறு வழியில் செல்கிறது",English,Tamil,E
i am writing this review after alomost 2 months use .,கிட்டத்தட்ட 2 மாதம் பயன்பாட்டிற்கு பிறகு மதிப்பாய்வு  எழுதுகிறேன்.,English,Tamil,E
unique selling point of this phone was 5000 mah battery which is not good .,இந்த போனின் USB 5000 mah பேட்டரி தான். ஆனால் அது சரி இல்ல.,English,Tamil,E
battery draining like anything .,பேட்டரி எப்படியோ தீர்ந்து போகிறது.,English,Tamil,E
5000 mah should least last for 16 hours but it just gives maximum 12 hours which any other phone will give you .,"5000mAh பேட்டரி குறைந்தபட்சம் 16 மணி நேரம் நீடிக்க வேண்டும், ஆனால் அதிகபட்சம் 12 மணி நேரம் மட்டுமே கிடைக்கிறது, இது எந்தவொரு  சாதாரண போனும் வழங்கும் அளவுதான்",English,Tamil,E
"once the phone is fully charged , without even running any apps it starts utilizing the battery and drains almost 5 % in 15-20 mins .","போன் முழுமையாக சார்ஜ் ஆனவுடன், எந்த செயலிகளையும் இயக்காமலேயே, அது பேட்டரியைப் பயன்படுத்தத் தொடங்கி 15-20 நிமிடங்களில் கிட்டத்தட்ட 5% சார்ஜ் குறைந்துவிடும்.",English,Tamil,E
i am satisfied with our service,உங்கள் சேவையில் நான் திருப்தி அடைகிறேன்.,English,Tamil,E
super phone with nice design .,அழகான வடிவமைப்புடன் கூடிய சூப்பர் போன்.,English,Tamil,E
it feels very premium in hands .,இது கைல ரொம்ப கெத்தா இருக்கு,English,Tamil,E
please prefer blue colour while buying the phone because black colour gets smudges on back while we touch,"போன்  வாங்கும்போது நீல நிறத்தை விரும்புங்கள், ஏனென்றால் நாம் தொடும்போது கருப்பு நிறத்தில் பின்புறத்தில் கறைகள் ஏற்படும்.",English,Tamil,E
