src,tgt,src_lang,tgt_lang,domain
camera quality is poor than same range of xiaomi phones .,शियाओमी फोनों की सेम रेंज वाले की तुलना में कैमरे की क्वालिटी बेकार है।,English,Hindi,E
"apps close suddenly , run time error .","ऐप्स अचानक ही बंद हो जाते हैं, रन टाइम की दिक्कत है।",English,Hindi,E
slow processing with any hard use .,ज्यादा यूज़ करो तो प्रोसेसिंस स्लो हो जाती है।,English,Hindi,E
doesn 't justify the price of above 10k .,10 हजार से ज्यादा के दाम के हिसाब से ठीक नहीं है।,English,Hindi,E
perfect price perfect product,"एकदम सही दाम, एकदम सही प्रोडक्ट",English,Hindi,E
device died after a year .,एक साल के बाद डिवाइस बेकार हो गया।,English,Hindi,E
nice phone in this range,इस रेंज में बढ़िया फोन,English,Hindi,E
so bad but ok,"बहुत ही बुरा, लेकिन फिर भी ठीक है",English,Hindi,E
i have been using this phone for more than 9 months .,मैं तो 9 महीने से भी ज्यादा समय से इस फोन को यूज़ कर रहा हूँ।,English,Hindi,E
what i like the most is its battery life .,मुझे सबसे अच्छा जो लगा वो है इसकी बैटरी लाइफ।,English,Hindi,E
you can play high quality games as well as online gaming too,"आप हाई क्वालिटी वाले गेम्स तो खेल ही सकते हो, साथ-साथ ऑनलाइन गेम्स भी खेल सकते हो।",English,Hindi,E
super fast charging and camera quality is also good .,सुपर फास्ट चार्जिंग और कैमरे की क्वालिटी भी अच्छी है।,English,Hindi,E
no lagging even after multitasking .,मल्टीटास्किंग भी अगर करो तो स्पीड धीरे नहीं होती।,English,Hindi,E
even it supports reverse charging too which helped me a lot .,"रिवर्स चार्जिंग को भी सपोर्ट करता है ये, जोकि बहुत ही हैल्पफुल है।",English,Hindi,E
very good battery life and performance .,बैटरी लाइफ और परफोर्मेंस बहुत ही अच्छी।,English,Hindi,E
average product at good price,इतने अच्छे दाम में बस ठीक ठाक प्रोडक्ट,English,Hindi,E
at this price this phone is good .,इतने दाम में अच्छा है यह फोन।,English,Hindi,E
excellent condition after 1 year .,1 साल बाद भी बहुत बढ़िया कंडिशन है।,English,Hindi,E
it is excellent product .,एक बेहतरीन प्रोडक्ट है ये।,English,Hindi,E
very good packing mobile is very nice but brightness is low .,"बहुत ही अच्छी पैकिंग, मोबाइल बहुत अच्छा है लेकिन ब्राइटनेस थोड़ी कम है।",English,Hindi,E
this phone doesn 't have a gallery .,इस फोन में गैलरी ही नहीं है।,English,Hindi,E
you have to install one from playstore,प्लेस्टोर से आपको इंस्टॉल करनी पड़ती है,English,Hindi,E
except this everything is fine,इसके अलावा सब कुछ ठीक है।,English,Hindi,E
this is a nice product .,यह एक अच्छा प्रोडक्ट है।,English,Hindi,E
heating issues generated after around 10 months of usage .,लगभग 10 महीने यूज़ करने के बाद हीटिंग ईशूज़ शुरु हुए।,English,Hindi,E
"but , got it right from the service center .","लेकिन, सर्विस सेंटर से ठीक करा लिया।",English,Hindi,E
camera is not that good as expected .,कैमरा तो उतना अच्छा नहीं है जितना सोचा था।,English,Hindi,E
extra 5mp back camera is not working with 16mp back camera,16mp रियर कैमरे के साथ अतिरिक्त 5mp रियर कैमरा काम नहीं कर रहा है,English,Hindi,E
and picture quality is not good enough,और फोटो की क्वालिटी तो बिल्कुल भी अच्छी नहीं है,English,Hindi,E
but my phone battery is damaged in 13 months .,लेकिन मेरे फोन की बैटरी 13 महीने में ही खराब हो गई।,English,Hindi,E
it have only 12months warranty .,इसकी वारंटी सिर्फ 12 महीने की ही है।,English,Hindi,E
all are fine working but some time main speaker not working on main but working upper speaker on that time .,सभी ठीक से काम कर रहे हैं लेकिन कभी कभी मेन स्पीकर मेन वाले पर काम नहीं करता है लेकिन उसी समय अपर स्पीकर काम करता है।,English,Hindi,E
"it has enough battery back after using all day internet , you tube continue listening music online yet its battery lasts around upto second till night .","पूरे दिन इंटरनेट और यूट्यूब यूज़ करने के बावजूद भी इसमें काफी बैटरी बैकअप रहता है, जिससे आप ऑनलाइन म्यूजिक सुनते रह सकते हो, और इसकी बैटरी अगले दिन रात तक बची रहती है।",English,Hindi,E
brilliant for this budget,इस बजट में बहुत ही बेहतरीन,English,Hindi,E
"superb mobile , more value for money if the display is better .","गजब का मोबाइल, अगर डिस्प्ले बेहतर हो जाए तो पैसे की पूरी वसूली हो जाए।",English,Hindi,E
"never hangs , timely updates .","कभी भी हैंग नहीं होता, अपडेट्स भी समय पर हो जाते हैं।",English,Hindi,E
overall a good purchase .,कुल मिलाकर एक अच्छी खरीद है।,English,Hindi,E
"but although i purchased 6gb version , performance is just as 4gb only","लेकिन जब मैंने 6 gb वर्ज़न खरीदा , परफोर्मेंस केवल 4 gb की ही थी।",English,Hindi,E
unbelievably poor performance with lots of issues. never thought asus will make such devices .,"परफोर्मेंस तो इतनी बकवास है कि सोच भी नहीं सकते, ईशू ही ईशूज़ हैं , किसी ने भी नहीं सोचा होगा कि asus ऐसे डिवाइस बनाएगा।",English,Hindi,E
awesome camera details 🤫,कैमरा डिटेल्स कमाल के हैं।,English,Hindi,E
writing this review after 3 months of use .,यूज़ करने के 3 महीने बाद ये रिव्यू लिख रहा हूँ।,English,Hindi,E
"very good phone , best 6gb variant in up to 20k range .","बहुत ही अच्छा फोन, 20 हजार तक की रेंज में सबसे अच्छा 6gb वैरिएंट।",English,Hindi,E
camera could hv been better but other features are very satisfactory .,कैमरा थोड़ा बेहतर हो सकता था लेकिन अन्य फीचरों से तो बहुत खुश हूँ।,English,Hindi,E
awesome speed n transition very smooth .,कमाल की स्पीड और ट्रंज़िशन तो बहुत ही स्मूथ है।,English,Hindi,E
"look n feel , wo derful",देखने में और फील करने में बहुत बढ़िया।,English,Hindi,E
charger and battery poor performance,चार्जर और बैटरी की परफोर्मेंस एकदम बेकार है,English,Hindi,E
well and good mobile,अच्छा और बस अच्छा मोबाइल,English,Hindi,E
everything is good but after long use heating issue generated .,सब कुछ ठीक है लेकिन ज्यादा समय तक यूज़ करने के बाद हीटिंग वाला ईशू होता है।,English,Hindi,E
after using 6 + months its performing with full satisfactory,6 महीनों से ज्यादा यूज़ करने के बाद पूरी तरह से खुश हूँ,English,Hindi,E
good product only for average use battery is awesome but not good for multitasking it will lag after 5 to 6 app open side by side and gaming experience is just average,"अच्छा प्रोडक्ट है, केवल थोड़े से यूज़ के लिए तो बैटरी बढ़िया है लेकिन मल्टीटास्किंग के लिए अच्छी नहीं है, अगर 5- 6 ऐप्स एक साथ खोल लो तो एकदम स्लो हो जाती है, और गेमिंग तो ठीक ही चलती है।",English,Hindi,E
this phone is really outstanding. fantastic mobile phone ever seen before .,ये वाला फोन सच में गजब का है। इतना बेहतरीन मोबाइल फोन पहले कभी नहीं देखा।,English,Hindi,E
16 + 5 back camera are very worst not value for this money in this mobile,"16 + 5 बैक कैमरा बहुत ही बकवास है, इस मोबाइल में इतने पैसे डालने की जरुरत नहीं।",English,Hindi,E
there is difference to operate other android phones,दूसरे एंड्रॉइड फोन चलाने में अंतर तो है,English,Hindi,E
value for money and getting updation automatically .,पैसे की पूरी वसूली वाला फोन और अपडेशन तो अपने आप ही हो जाता है।,English,Hindi,E
everything is good except the mic. because of too much noise cancellation our voice itself considered to be noise .,माइक को छोड़कर सब कुछ अच्छा है। बहुत ही ज्यादा नॉइज़ कैंसिलेशन के कारण हमारी आवाज़ को ही शोर मान लेता है।,English,Hindi,E
good price in budget,बजट के अंदर अच्छा दाम,English,Hindi,E
i like it very much,मुझे बहुत ही अच्छा लगा।,English,Hindi,E
nice very good product,"अच्छा, बहुत ही अच्छा प्रोडक्ट",English,Hindi,E
product is not reliable .,बिल्कुल भरोसा नहीं कर सकते इस प्रोडक्ट पर।,English,Hindi,E
please dont go for flipkart mobile protection plan it is useless and waste of money .,"कृपया फ़्लिपकार्ट मोबाइल प्रोटेक्शन प्लान ना लें, यह एकदम बकवास है और पैसे की बर्बादी है।",English,Hindi,E
best in price and product quality is good,इतने पैसों में सबसे बढ़िया और प्रोडक्ट की क्वालिटी भी अच्छी है।,English,Hindi,E
"excellent phone in this range , also got update of pie from oreo","इस रेंज में बेहतरीन फोन, ओरियो से पाई का अपडेट भी मिला",English,Hindi,E
advice no one to buy this device .,किसी को भी इस डिवाइस को खरीदने की सलाह मत देना।,English,Hindi,E
nice phone speed is too good,"अच्छा फोन, स्पीड तो गजब की है",English,Hindi,E
getting regular updates. and that 's a good thing .,रेग्यूलर अपडेट्स मिल रहे हैं। और यह अच्छी बात है।,English,Hindi,E
after using it for one year it is working well .,एक साल तक इसको यूज़ करने के बाद भी यह अच्छे से काम कर रहा है।,English,Hindi,E
awesome product value for money,"कमाल का प्रोडक्ट, पूरा पैसा वसूल",English,Hindi,E
great phone i like it,"बढ़िया फोन, मुझे तो अच्छा लगा",English,Hindi,E
my asuz zenphone max pro stopped working all on a sudden after one year .,मेरे asus ज़ेनफोन मैक्स प्रो ने एक साल बाद अचानक ही काम करना बंद कर दिया।,English,Hindi,E
can 't turn it on,ये ऑन ही नहीं हो रहा,English,Hindi,E
good product at this cost,इस दाम में अच्छा प्रोडक्ट,English,Hindi,E
front camera automatically beautifies ( uglifies ) photos. charger is charging the phone in 7 hrs after 8 months .,सामने वाला कैमरा फोटुओं को अपने आप ही सुंदर (खराब) बना देता है। 8 महीने बाद चार्जर फोन को 7 घंटे में चार्ज कर रहा है।,English,Hindi,E
much much much better in each and every aspect than any other phone in this price range !,इस कीमत पर किसी भी दूसरे फोन से हर तरह से बेहतरीन फोन!,English,Hindi,E
just go for it !,बस इसे खरीद लो!,English,Hindi,E
after one month giving this review .,एक महीने बाद यह रिव्यू लिख रहा हूँ।,English,Hindi,E
camera depth effect good,कैमरे का डेप्थ इफेक्ट कमाल का है।,English,Hindi,E
software performance not that good,"सॉफ्टवेयर परफॉरमेंस उतना अच्छा नहीं है,",English,Hindi,E
i got the new superb one. its superb allrounder mobile. worth for money in 15k range. i was orderd balck but its dark blue .,"मुझे एक नया जबरदस्त वर्जन मिला है, जो शानदार है। यह एक शानदार ऑलराउंडर मोबाइल है, जिसकी कीमत 15 हजार के अंदर है। मैंने ऑर्डर किया था ब्लैक, लेकिन मुझे डार्क ब्लू मिला।",English,Hindi,E
anyway fine am satisfied with it .,"चलो ठीक है, मैं तो भाई इससे संतुष्ट हूं।",English,Hindi,E
best phone in budget,बजट वाला शानदार फोन,English,Hindi,E
excelent ph in 15k budget. must buy this. i m loving it .,15 हजार के बजट में बेहतरीन पीएच। इसे खरीदना ही चाहिए। मुझे तो यह पसंद आया।,English,Hindi,E
"no words for this smartphone , value for money , awesome feature , first time i bought asus phone .","इस स्मार्टफोन के तो क्या कहने शब्द कम पड़ रहे हैं, फुल टू पैसा वसूल, शानदार फीचर्स, पहली बार मैंने ASUS का फोन खरीदा है।",English,Hindi,E
"awesome display , awesome performance and awesome battery back up .","शानदार डिस्प्ले, शानदार परफॉर्मेंस और जबरदस्त बैटरी बैकअप।",English,Hindi,E
little disappointed with camera but it 's ok too .,कैमरे ने थोड़ा निराश किया लेकिन यह भी ठीक-ठाक ही है।,English,Hindi,E
hope they improve camera by updates .,उम्मीद है कि वे अपडेट्स से कैमरे को बेहतर कर देंगे।,English,Hindi,E
and yes it has triple slot .,और हाँ इसमें ट्रिपल स्लॉट है।,English,Hindi,E
camera quality is not good. and no eis .,"कैमरे की क्वालिटी अच्छी नहीं है, और eis भी नहीं है।",English,Hindi,E
great phone with lower price and thanks flipkart for fast best service .,सस्ता लेकिन शानदार फोन और जल्दी और बेहतरीन सर्विस के लिए फ्लिपकार्ट का धन्यवाद ।,English,Hindi,E
don 't go for redmi note 5 pro buy this amazing smartphone asus battery life super .,"Redmi Note 5 Pro के बजाय, आप ASUS का यह शानदार स्मार्टफोन जरूर खरीदें। इसकी बैटरी लाइफ बहुत ही जबर्दस्त है,",English,Hindi,E
display and camera are also amazing,डिस्प्ले और कैमरा भी कमाल का है।,English,Hindi,E
excellent phone for the price .,कीमत के हिसाब से शानदार फोन।,English,Hindi,E
you won 't find such a featuriatic phon with a 6 gb ram in such low price .,आपको इतने कम दाम में 6 जीबी रैम वाला ऐसा फ्यूचरिस्टिक फोन नहीं मिलेगा।,English,Hindi,E
"impressive mobile @ this busget , but face unlock is not good","इस बजट में यह एक बेहतरीन मोबाइल है, बस फेस अनलॉक में थोड़ी खराबी है।",English,Hindi,E
the phone is really very amazing .,सच में फोन बहुत ही शानदार है।,English,Hindi,E
i love the camera quality .,मुझे कैमरे की क्वालिटी अच्छी लगी।,English,Hindi,E
asus really worked on this device .,asus ने इस डिवाइस पर वाकई बहुत मेहनत की है।,English,Hindi,E
i can say this phone is better than redmi note 5 pro,मैं कह सकता हूं कि यह फोन रेडमी नोट 5 प्रो से बेहतर है।,English,Hindi,E
value for money product .,पैसा वसूल प्रॉडक्ट है ये।,English,Hindi,E
"missing lots of stock android features , equaliser was hidden .","इसमें स्टॉक एंड्रॉयड के कई फीचर्स गायब हैं, इक्वलाइजर हिडन है।",English,Hindi,E
very good .only fingerprint slow,"बहुत बढ़िया। केवल फिंगरप्रिंट धीमा है,",English,Hindi,E
firstly thanks to flipkart for fast delivery .,"सबसे पहले, फास्ट डिलीवरी के लिए फ़्लिपकार्ट को धन्यवाद।",English,Hindi,E
very nice bokhe effet .,बहुत अच्छा बोखे इफेक्ट।,English,Hindi,E
"excellent phone , needed good update for this thats all .","फोन तो बहुत बढ़िया है, बस अब अच्छे अपडेट्स की जरूरत है।",English,Hindi,E
very nice phone amazing deal for indian customers by asus,बढ़िया फोन और ASUS का यह ऑफर भारतीय ग्राहकों के लिए एक शानदार डील है।,English,Hindi,E
"such this price range , this is marvelous phone","इतनी कीमत में, एक शानदार फोन।",English,Hindi,E
good performance with other phone,"दूसरे फोनों के लिए तगड़ा मुकाबला,",English,Hindi,E
overall best deal in 15k price point.value for money. some minor cons are poor camera ui and unreliable face lock .,"कुल मिलाकर 15 हजार की कीमत में सबसे अच्छा सौदा, वैल्यू फॉर मनी, हालांकि, कुछ मामूली कमियां भी हैं, जैसे खराब कैमरा UI या फेस लॉक में प्रॉब्लम।",English,Hindi,E
hope asus will fix it on upcoming software update. but that was not a deal breaker for me. completely satisfied with it .,"लेकिन मुझे उम्मीद है कि Asus आने वाले सॉफ्टवेयर अपडेट्स में इन समस्याओं को ठीक कर लेगा। ये मेरी लिए कोई वादा खिलाफी की बात नहीं थी, और मैं इससे पूरी तरह संतुष्ट हूँ।",English,Hindi,E
over all phone is good camera needs little improvement,"कुल मिलाकर फोन अच्छा है, कैमरे में थोड़े सुधार की आवश्यकता है।",English,Hindi,E
osm phone in low price,"कम कीमत में शानदार फोन,",English,Hindi,E
amazing product by asus. thanks to flipkart for a quit delivery .,ASUS का शानदार प्रोडक्ट है।। फास्ट डिलीवरी के लिए फ्लीपकार्ट को धन्यवाद।,English,Hindi,E
i 'm happy to get this smart phone in first sale.thank you asus,मैं इस स्मार्ट फोन को पहली सेल में पाकर खुश हूं। धन्यवाद आसुस,English,Hindi,E
if you trought buy smart phone .so i also recommend buy this smart phone,"अगर आप स्मार्टफोन खरीदने की सोच रहे हैं, तो मैं आपको यह स्मार्टफोन खरीदने की सलाह दूंगा",English,Hindi,E
"superb product , good camera and battery backup , fast delivery by flip kart","शानदार प्रॉडक्ट, कैमरा और बैटरी बैकअप एकदम दमदार, फ़्लिपकार्ट द्वारा फास्ट डिलीवरी,",English,Hindi,E
"thank you flip kart and asus , 100 % value for money","धन्यवाद फ़्लिपकार्ट और asus, फुल टू पैसा वसूल,",English,Hindi,E
"perfect phone under 20,000","20,000 से कम में परफेक्ट फोन",English,Hindi,E
better than mi note 5 pro,एम. आई. नोट 5 प्रो से बेहतर,English,Hindi,E
camera is actually superb,कैमरा तो लाजवाब है।,English,Hindi,E
looks is also better because of curved antena lines,"कर्व्ड एंटेना लाइन्स के कारण लुक भी शानदार है,",English,Hindi,E
battery is like a beast,बैटरी का बैलेंस भी जबरदस्त है।,English,Hindi,E
charging time is about 1 hour 55 minutes,चार्जिंग टाइम लगभग 1 घंटा 55 मिनट।,English,Hindi,E
lucky to book and get delivery in two days during first flash sale .,पहली फ्लैश सेल में बुकिंग करके और दो दिनों में डिलीवरी पाकर बहुत खुश हूँ।,English,Hindi,E
got delivery on 28th july .,28 जुलाई को डिलीवरी मिली।,English,Hindi,E
not getting hot during charging .,चार्जिंग के समय गर्म नहीं होता है।,English,Hindi,E
"worth to buy for 15,000 / - rs .","15,000/- रुपये में खरीदने लायक।",English,Hindi,E
the main problem is that i don 't have a perfect temporary screen card for this asus zenfone max pro m1,एक प्रॉब्लम यह है कि अभी मेरे पास इस आसुस ज़ेनफोन मैक्स प्रो एम1 के लिए सही टेम्पररी स्क्रीन कार्ड नहीं है।,English,Hindi,E
the phone is amazing but the camera could been have better. but the overall performance of the phone is just amazing. and the best part is the stock android seems like it 's google pixel,"फोन तो बहुत अच्छा है, लेकिन इसकी कैमरा क्वालिटी और बेहतर हो सकती थी। फिर भी, फोन का ओवरऑल परफॉर्मेंस शानदार है। और सबसे अच्छी बात यह है कि इसका स्टॉक एंड्रॉइड बिल्कुल Google Pixel जैसा लगता है।",English,Hindi,E
this phone can beat mi,"यह फोन एमआई को मात दे सकता है बॉस,",English,Hindi,E
great value for money .,पैसा वसूल हो गया।,English,Hindi,E
6gb varient has decent cameras !,6जीबी वैरिएंट में कैमरे भी अच्छे हैं।,English,Hindi,E
face unlock and fingerprint works really well !,फेस अनलॉक और फिंगरप्रिंट भी अच्छी तरह से काम कर रहे हैं!,English,Hindi,E
good for gaming !,गेमिंग के लिए एकदम सही है दोस्त!,English,Hindi,E
almost no heating even when playing games like pubg for extended periods !,लंबे समय तक PUBG जैसे गेम्स खेलने पर भी फोन गर्म नहीं हो रहा है।,English,Hindi,E
good morning nice looking,"गुड मॉर्निंग, शानदार लुक।",English,Hindi,E
audio quality through 3.5mm jack is poor,"ऑडियो क्वालिटी के मामले में, 3.5mm जैक से आवाज़ थोड़ी कमजोर है।",English,Hindi,E
one of the amaging mobile at this cost i 'm really impressed with its performance,इस कीमत पर यह मोबाइल वाकई में शानदार है। इसकी परफॉर्मेंस देखकर मैं काफी प्रभावित हूं।,English,Hindi,E
battery draining too fast. it feels like i am using 3000-4000mah battery. overall it is best phone under 15k. but battery performance dissappointed me .,"बैटरी जल्दी खत्म हो जाती है, ऐसे लगता है, जैसे मैं 3000-4000mAh की बैटरी ही इस्तेमाल कर रहा हूं। कुल मिलाकर, यह 15 हजार के अंदर का सबसे बढ़िया फोन है, लेकिन बैटरी का परफॉर्मेंस मुझे निराश कर गया।",English,Hindi,E
very good mobile under 20k .,20 हजार से कम में एकदम मस्त मोबाइल।,English,Hindi,E
need some improvements on face unlock features .,फेस अनलॉक फीचर में थोड़े बहुत सुधार की आवश्यकता है।,English,Hindi,E
awesome mobile. bt fingerprint sensor slow .,शानदार मोबाइल। लेकिन फिंगरप्रिंट सेंसर जरा धीमा है।,English,Hindi,E
"and battery life not good. normal use one day lasting. and play game , play video , etc used then 18 / 19 hours .","बैटरी लाइफ सामान्य उपयोग में एक दिन तक चलती है, और अगर गेम खेलें या वीडियो चलाएँ तो यह करीब 18-19 घंटे ही टिकती है।",English,Hindi,E
but other features good .,बाकी के फीचर्स कमाल के हैं।,English,Hindi,E
i love this mobile. nice. love it .,मुझे यह मोबाइल पसंद है। अच्छा है। मुझे यह पसंद है।,English,Hindi,E
nice looking and light weight,"अच्छा दिखता है और वजन में भी हल्का है,",English,Hindi,E
battery and 6gb ram more advantage,बैटरी और 6 जीबी रैम तो बल्ले-बल्ले!,English,Hindi,E
perfect smartphone for the price .,इस कीमत पर एकदम सही स्मार्टफोन।,English,Hindi,E
"great hardware , average software ( ota updates / other cam apps will do wonders ) 4k videos .","बढ़िया हार्डवेयर, ठीक-ठाक सॉफ्टवेयर (OTA अपडेट्स और कैमरा ऐप्स से इसमें सुधार हो सकता है) 4के वीडियो।",English,Hindi,E
superb quality and design .,सुपर्ब क्वालिटी और डिजाइन।,English,Hindi,E
"beastly internals - sd636 , 6gb ddr4 , 64 gb , dedicated sd card slot , dual volte sim slots , pleasant ips display etc etc .","फाडू इंटरनल्स – SD636, 6GB DDR4, 64GB, डेडिकेटेड SD कार्ड स्लॉट, ड्यूल वोल्ट सिम स्लॉट, शानदार IPS डिस्प्ले आदि।",English,Hindi,E
maxbox is a cool accessory .,मैक्सबॉक्स एक कूल एक्सेसरी है।,English,Hindi,E
received 2 ota updates already .,2 ota अपडेट्स अब तक मिल भी गए।,English,Hindi,E
no qc certified fast charging .,क्यूसी प्रमाणित फास्ट चार्जिंग नहीं है।,English,Hindi,E
sooperb phone. i am big fan of asus. thank you flipcart for your fastest delivery. hope you next budjet phone very soon .,शानदार फोन। मैं asus का बहुत बड़ा फैन हूँ। सबसे फास्ट डिलीवरी के लिए फ्लिपकार्ट का धन्यवाद। उम्मीद है कि आप जल्द ही एक और बजट फोन ले कर आएंगे।,English,Hindi,E
"dont buy if you are camera enthusiastic , camera is the place where this phone will be requiring a good update , hope asus will provide camera update in future otherwise a good value for money","यदि आप कैमरा के शौकीन हैं तो इसे न खरीदें, इसका कैमरा एक ऐसी चीज है जिसमें अच्छे अपडेट की बेहद जरूरत है, उम्मीद है कि asus भविष्य में कैमरा अपडेट प्रदान करेगा, अन्यथा यह फोन काफी शानदार है।",English,Hindi,E
"camera not up to mark , overall value for money","कैमरा कुछ खास नहीं है, कुल मिला कर सौदा मुनाफे का है।",English,Hindi,E
the phone is fast always has around 3gb ram free.camera has improved a lot compared to 4gb version .,"यह फोन हमेशा तेज़ चलता है, इसमें लगभग 3GB रैम फ्री रहती है। कैमरे में भी 4GB वर्जन की तुलना में बहुत सुधार हुआ है।",English,Hindi,E
camera 's good.no heating issue till now.display is good as well.sd 636 is fastest in segment .,कैमरा अच्छा है। अभी तक हीटिंग की कोई समस्या नहीं आई है। डिस्प्ले भी अच्छा है। SD 636 इस सेगमेंट में सबसे तेज़ प्रोसेसर है।,English,Hindi,E
best at its class .,अपनी क्लास में बेहतरीन।,English,Hindi,E
one of the greatest phone in his budget segment .,इस बजट सेगमेंट का सबसे बेहतरीन फोन।,English,Hindi,E
battery backup best fast to operate almost fabulous smart phone,एक शानदार स्मार्टफोन ऑपरेटर करने के लिए एकदम दमदार व फास्ट बैटरी बैकअप।,English,Hindi,E
the phone feels premium in your hands .,फोन आपके हाथों में प्रीमियम फील देता है।,English,Hindi,E
the pure android experience makes sure everything runs smoothly .,प्योर एंड्रॉयड एक्सपीरियंस से सब कुछ स्मूद चलता है।,English,Hindi,E
the humongous battery gives you ample screen on time and the camera takes greats shots with ample detail .,इसकी बड़ी बैटरी आपको पर्याप्त स्क्रीन ऑन टाइम देती है और कैमरा बड़ी ही बारीकी के साथ शानदार फोटो खींचता है।,English,Hindi,E
"the sub-15k price makes it a great value for money device , provided it has the best mid-range processor available right now .","15 हजार से कम कीमत, इसे पैसे के हिसाब से एक बेहतरीन डिवाइस बनाती है, बशर्ते इसमें इस समय उपलब्ध सबसे अच्छा मिड-रेंज प्रोसेसर हो।",English,Hindi,E
i would recommend it to everyone who 's looking for a great device under 20k .,"जो कोई भी 20 हजार से कम में एक बढ़िया डिवाइस की तलाश में हैं, मैं उन सभी को इसकी सिफारिश करूंगा।",English,Hindi,E
as per my point of view its a best mobile in this price .,मेरे विचार से यह इस कीमत पर सबसे अच्छा मोबाइल है।,English,Hindi,E
asus were done really nice work on their product .,आसुस ने अपने प्रॉडक्ट पर बहुत अच्छा काम किया है।,English,Hindi,E
"i have grey colour model of 6 gb ram , and really satisfied my all expectations .","मेरे पास ग्रे रंग का 6 जीबी रैम वाला मॉडल है, और यह मेरी सभी उम्मीदें पूरी कर रहा है।",English,Hindi,E
phone is awesome 5000mah battery performance is awesome if compare to other handset .,"फोन तो बहुत बढ़िया है ही, लेकिन 5000mAh की बैटरी परफॉरमेंस दूसरे हैंडसेट्स की तुलना में एकदम जबर्दस्त है।",English,Hindi,E
"fingerprint scanner far better than 3,4 gb variant .",फिंगरप्रिंट स्कैनर 3GB या 4GB वेरिएंट से कहीं बेहतर है।,English,Hindi,E
speaker sound is enough for mobile it 's provides nice and clear sound .,स्पीकर की आवाज़ मोबाइल के लिए एकदम ठीक है और इससे बिलकुल साफ-सुथरी और स्पष्ट आवाज सुनाई देती है।,English,Hindi,E
best mid range phone. just love this .,यह मिड रेंज का बेहतरीन फोन है। मुझे यह बहुत पसंद है।,English,Hindi,E
the features of mobile at this price is just amazing !,"देखा जाए तो, इस कीमत पर मोबाइल के फीचर्स कमाल के हैं !",English,Hindi,E
and the performance is beast . !,और इसका परफॉर्मेंस भी बहुत ही खास है !,English,Hindi,E
simply the best . worth money. go for it,"बस सबसे बढ़िया, और पैसा वसूल है। इसे जरूर खरीदें।",English,Hindi,E
"used to pay pubg and pes , i feel no lag or battery drain .",मैं इससे पबजी और पेस का भुगतान करता था। मुझे किसी प्रकार के लेैग या बैटरी ड्रेन की समस्या महसूस नहीं होती है।,English,Hindi,E
no words to say go for it guys never think for any other .,"और तो क्या कहूं दोस्तों, इसे ले आइये तथा किसी और के बारे में सोचें भी मत।",English,Hindi,E
pubg runs very well .,पबजी बहुत अच्छा चलता है।,English,Hindi,E
no lag at all .,इसमें लैग बिल्कुल भी नहीं है।,English,Hindi,E
for me best thing is dual 4g at this price .,मेरे लिए सबसे अच्छी बात है कि मुझे इस कीमत पर ड्युअल 4g मिल रहा है।,English,Hindi,E
ram management is excellent .,इसका रैम मैनेजमेंट उत्तम है।,English,Hindi,E
overall a good phone .,"कुल मिलाकर, यह एक अच्छा फोन है।",English,Hindi,E
excellent mobile and budget price,यह बजट प्राइस में बेहतरीन मोबाइल है।,English,Hindi,E
one of the best smartphone in this range .,इस रेंज के सर्वश्रेष्ठ स्मार्टफोन्स में से एक है।,English,Hindi,E
red mi note 5 pro killer.plez add slow motion camera feature in update .,"रेड मी नोट 5 प्रो शानदार है। कृपया, इसमें स्लो मोशन कैमरा फीचर अपडेट करें।",English,Hindi,E
"brilliant in this price , exceptional","इस कीमत में यह जबरदस्त, असाधारण कैमरा है।",English,Hindi,E
camera video recording performance is not satisfactory .,इसके कैमरे की वीडियो रिकॉर्डिंग परफॉर्मेंस संतोषजनक नहीं है।,English,Hindi,E
flickering light appears in night video shots .,नाइट वीडियो शॉट में झप-झप करती रोशनी दिखाई देती है।,English,Hindi,E
and have capability to challenge iphone x,और इसमें आईफोन x को चुनौती देने की भी क्षमता है,English,Hindi,E
and 80 % beated 1 + 6 .,और इसने 80% तक 1 + 6 को मात दी है।,English,Hindi,E
looks like a royal mobile .,यह एक शाही मोबाइल की तरह दिखता है।,English,Hindi,E
no lagging yet .,अभी भी किसी प्रकार की लैगिंग नही है।,English,Hindi,E
fast startup and boot .,"यहां तक की तेज स्टार्टअप और बूट,",English,Hindi,E
"even with pubg , and highier graphics and gb games .","पबजी, और हायर ग्राफिक्स एवं gb खेलों के साथ भी।",English,Hindi,E
conclusion is if you want everything buy this smart mobile other than redmi note 5 pro,निष्कर्ष यह है कि यदि आप इतना सब चाहते हैं तो रेडमी नोट 5 प्रो स्मार्ट मोबाइल को खरीदें।,English,Hindi,E
it is so good looking .,यह देखने में बहुत अच्छा है।,English,Hindi,E
"if you are looking for the best value for money device for 15k , this is the best you can get .","यदि आप 15 हजार रुपये में सर्वोत्तम मूल्य वाले डिवाइस की तलाश में हैं तो यह सबसे अच्छा है, जिसे आप प्राप्त कर सकते हैं।",English,Hindi,E
great display with good outdoor visibility,"इसका डिस्प्ले बहुत अच्छा है, जिसे बाहरी रोशनी में भी भली-भांति देखा जा सकता है।",English,Hindi,E
probably the best speaker under 15,शायद 15 हजार से कम कीमत में अच्छा स्पीकर तथा,English,Hindi,E
