src,tgt,src_lang,tgt_lang,domain
quality well and good,গুণগত মান ভালো এবং উত্তম,English,Bengali,E
"fingerprint sensor are not work properly in some time , superb device in this price segment .","ফিঙ্গারপ্রিন্ট সেন্সরগুলি মাঝেমধ্যে ঠিকমত কাজ করে না, এই মূল্যের সীমায় দুর্দান্ত ডিভাইস।",English,Bengali,E
fingerprint sensor does not work after a period of time but thats ok. face unlock is there .,"ফিঙ্গারপ্রিন্ট সেন্সর কিছু সময়ের পরে কাজ করে না, তবে তাতে কোনো ক্ষতি নেই। ফেস আনলক আছে।",English,Bengali,E
not batter than others because u can 't do direct video call,অন্যদের চেয়ে ভাল নয় কারণ আপনি সরাসরি ভিডিও কল করতে পারবেন না,English,Bengali,E
"not that good phone , sharing experience after using 1 year","খুব একটা ভাল ফোন নয়, 1 বছর ব্যবহার করার পর অভিজ্ঞতা শেয়ার করছি",English,Bengali,E
really good at this price,এই দামে সত্যিই ভালো।,English,Bengali,E
after using for 1 year it 's battery backup has gone down by almost 90 % and also battery has swollen,1 বছর ব্যবহার করার পর ব্যাটারির ব্যাকআপ প্রায় 90 শতাংশ কমে গেছে এবং ব্যাটারি ফুলেও গেছে।,English,Bengali,E
1.network signal strength is very bad .,1. নেটওয়ার্ক সিগন্যালের ক্ষমতা খুবই খারাপ।,English,Bengali,E
2.camera quality is not satisfactory .,2. ক্যামেরার গুণমান সন্তোষজনক নয়।,English,Bengali,E
launched date price was very high .,লঞ্চের তারিখে দাম খুব বেশি ছিল।,English,Bengali,E
nice mobile i like it,"ভালো মোবাইল, আমার ভালো লেগেছে।",English,Bengali,E
good quality of display and camera featers are best,ভাল মানের ডিসপ্লে এবং ক্যামেরার ফিচারগুলি সেরা,English,Bengali,E
best value budget phone in the price range .,দামের সীমায় সেরা মূল্যের বাজেট ফোন।,English,Bengali,E
have been using it since an year now without any issues .,আমি এখন এক বছর ধরে কোনও সমস্যা ছাড়াই এটি ব্যবহার করছি।,English,Bengali,E
thanks asus for this wonderful budget phone,এই দুর্দান্ত বাজেট ফোনের জন্য এএসইউএসকে ধন্যবাদ।,English,Bengali,E
"hanging issue , big hanging issue , within 6 months , internet lags , camera sometimes has issues , battery drains too early ( not as shown in videos )","ঝিম মারার সমস্যা, ঝিম মারার বড় সমস্যা, 6 মাসের মধ্যে, ইন্টারনেট ল্যাগ, ক্যামেরা কখনও কখনও সমস্যা করে, ব্যাটারি খুব তাড়াতাড়ি ফুরিয়ে যায় (ভিডিওতে যেমন দেখানো হয় সেরকম নয়)",English,Bengali,E
excellent mobile 5 star,চমৎকার মোবাইল 5 স্টার,English,Bengali,E
very nice mobile in this peice ranges .,দামের এই পরিসরে খুব সুন্দর মোবাইল।,English,Bengali,E
feel happy to buy this product .,এই পণ্যটি কিনতে পেরে খুশি হই।,English,Bengali,E
fot this product i reviewed after using 1.6yrs.,1.6 বছর ব্যবহার করার পর আমি এই পণ্যটি পর্যালোচনা করেছি।,English,Bengali,E
there is no issues i found in product .,পণ্যটিতে আমার কোনও সমস্যা নেই।,English,Bengali,E
feel free to buy this .,এটি কিনতে কোনও দ্বিধা বোধ করবেন না।,English,Bengali,E
a superb phone with superb speed and a very very superb battery,দুর্দান্ত গতি এবং খুব দুর্দান্ত ব্যাটারি সহ একটি দুর্দান্ত ফোন,English,Bengali,E
real it 's very good mobile and value for money,সত্যিই এটি খুব ভাল মোবাইল এবং অর্থের মূল্য উশুল হয়,English,Bengali,E
worth to the prize.everything is good .,দামের যোগ্য মূল্য। সবকিছু ভালো।,English,Bengali,E
battery back up is exelent .,ব্যাটারি ব্যাক আপ দারুণ।,English,Bengali,E
phone display damage please change,"ফোনের ডিসপ্লে ক্ষতিগ্রস্ত হয়েছে, দয়া করে পরিবর্তন করুন",English,Bengali,E
very good good quality good performance everything is better,খুব ভালো মানের ভালো পারফরম্যান্স সবকিছুই ভালো।,English,Bengali,E
battery backup is good but camera is average,ব্যাটারি ব্যাকআপ ভালো হলেও ক্যামেরা মোটামুটি।,English,Bengali,E
good product good service,ভালো পণ্য ভালো পরিষেবা,English,Bengali,E
very nice product good packing,খুব সুন্দর পণ্য ভালো প্যাকিং,English,Bengali,E
it is not user friendly and lot of default options are not available,এটি ইউজার-ফ্রেন্ডলি নয় এবং অনেকগুলি ডিফল্ট বিকল্প উপলব্ধ নয়।,English,Bengali,E
i bought this phone on being suggested by a friend .,একটি বন্ধুর পরামর্শে আমি এই ফোনটি কিনেছি।,English,Bengali,E
"the battery holds on for a day , even after heavy usage , high graphic gaming included .","ব্যাটারিটি এক দিনের জন্য স্থায়ী হয়, ভারী ব্যবহারের পরেও, উচ্চ গ্রাফিক গেমিং অন্তর্ভুক্ত করেও।",English,Bengali,E
pictures get blurry in low light .,কম আলোতে ছবিগুলি অস্পষ্ট হয়ে যায়।,English,Bengali,E
the display is a standard one .,এটি একটি স্ট্যান্ডার্ড ডিসপ্লে।,English,Bengali,E
the debate was between redmi note 7s and this phone .,বিতর্কটি ছিল রেডমি নোট 7এস এবং এই ফোনের মধ্যে।,English,Bengali,E
"i 'll say , if you want a better camera , go for redmi .","আমি বলব, আপনি যদি সেরা ক্যামেরা চান, তাহলে রেডমি বাছুন।",English,Bengali,E
"however , asus fares better , overall .","তবে, সামগ্রিকভাবে এএসইউএস আরও ভালো।",English,Bengali,E
"this phone is suitable for those searching for gaming phone under rs 10000. it has good battery backup , for a single charge i got around 32hrs of backup even after the mobile data was on for the whole time .","যারা 10000 টাকার নিচে গেমিং ফোন খুঁজছেন তাদের জন্য এই ফোনটি উপযুক্ত। এতে দারুন ব্যাটারি ব্যাকআপ আছে, কেবল একটি চার্জের পর মোবাইল ডেটা পুরো সময় চালু থাকা সত্ত্বেও আমি প্রায় 32 ঘন্টার ব্যাকআপ পেয়েছিলাম।",English,Bengali,E
but the camera was very bad during night .,কিন্তু রাতের বেলায় ক্যামেরাটা খুব খারাপ ছিল।,English,Bengali,E
apart from that it is good phone under 10k,অন্যথায় এটি 10 হাজারের নিচে একটি ভালো ফোন।,English,Bengali,E
after one month of use i don 't get any version update its very disappointing .,"এক মাস ব্যবহারের পর আমি কোনও সংস্করণ আপডেট পাইনি, এটা খুব হতাশাজনক।",English,Bengali,E
and this phones finger print sensor is very slow some times it 's not working .,"এবং এই ফোনের ফিঙ্গারপ্রিন্ট সেন্সর খুব মন্থর, কখনও কখনও এটি কাজ করে না।",English,Bengali,E
but it 's not a major problem .,কিন্তু এটি কোনও বড় সমস্যা নয়।,English,Bengali,E
when i restart the phone then it works normally but after 2 or 3 days of use it again working slower .,"আমি যখন ফোনটি পুনরায় চালু করি তখন এটি স্বাভাবিকভাবে কাজ করে, তবে 2/3 দিন ব্যবহারের পরে এটি আবার ধীরে কাজ করে।",English,Bengali,E
don 't worry it 's a software issue only they can fix this by software updates .,"চিন্তার কোনো কারণ নেই, এটি কেবল সফ্টওয়্যারের সমস্যা, তারা সফ্টওয়্যার আপডেটের মাধ্যমে এটি ঠিক করতে পারে।",English,Bengali,E
after 1 month use i have only this two problems nothing more .,1 মাস ব্যবহার করার পর আমার শুধু এই দুটি ছাড়া আর কোনো সমস্যা নেই।,English,Bengali,E
let 's discuss about everything of this phone,"আসুন, এই ফোনের সব কিছু নিয়ে আলোচনা করা যাক!",English,Bengali,E
front camera very bad,সামনের ক্যামেরা খুব খারাপ,English,Bengali,E
"phone is worth the money , flipkart has delayed delivery several times and has been troublesome with delivery .","ফোনটি দামের যোগ্য, ফ্লিপকার্ট বেশ কয়েকবার ডেলিভারি বিলম্বিত করেছে এবং ডেলিভারিতে সমস্যা সৃষ্টি করেছে।",English,Bengali,E
not at all recommended .,মোটেও সুপারিশ করার যোগ্য নয়।,English,Bengali,E
i have purchased 4 asus mobiles .,আমি 4টি এএসইউএস মোবাইল কিনেছি।,English,Bengali,E
but not at all satisfied with this one .,কিন্তু এইটিতে মোটেও সন্তুষ্ট নই।,English,Bengali,E
need a replacement although returned period is gone .,ফেরত দেওয়ার সময় শেষ হয়ে গেলেও রিপ্লেসমেন্টের প্রয়োজন আছে।,English,Bengali,E
"have been using the phone since last 6 months , camera is awesome .","গত 6 মাস ধরে ফোনটি ব্যবহার করছি, ক্যামেরাটি অসাধারণ।",English,Bengali,E
wonderful performance. just go for it,অসাধারণ পারফরম্যান্স। নিশ্চিন্ত হয়ে এটি কিনুন,English,Bengali,E
runs high graphic games smoothly .,হাই গ্রাফিক গেমগুলি সহজভাবে চলে।,English,Bengali,E
battery backup is low considering 5000mah capacity .,5000এমএএইচ ধারণক্ষমতার তুলনায় ব্যাটারির ব্যাকআপ কম।,English,Bengali,E
full charge takes time .,সম্পূর্ণ চার্জ হতে সময় লাগে।,English,Bengali,E
"after a year , it takes around 3 hrs to get fully charged .","এক বছর পর, সম্পূর্ণ চার্জ হতে প্রায় 3 ঘন্টা সময় লাগে।",English,Bengali,E
camera quality lowers down in the dark .,অন্ধকারে ক্যামেরার গুণগত মান কমে যায়।,English,Bengali,E
"during bright light , camera quality is excellent .",উজ্জ্বল আলোতে ক্যামেরার গুণগত মান দুর্দান্ত।,English,Bengali,E
sometimes heats up during gaming .,গেম খেলার সময় কখনও কখনও গরম হয়ে যায়।,English,Bengali,E
exchange product a new mobile,পণ্য বিনিময়ে একটি নতুন মোবাইল,English,Bengali,E
very nice but not clear picture in low light,খুব সুন্দর কিন্তু কম আলোতে ছবি পরিষ্কার নয়,English,Bengali,E
"great phone , all rounder , i like it .","দারুণ ফোন, অলরাউন্ডার, আমার ভালো লেগেছে।",English,Bengali,E
fingerprint is not working properly,ফিঙ্গারপ্রিন্ট সঠিকভাবে কাজ করছে না,English,Bengali,E
awesome mobile. awesome camera i like it. fantastic battery backup .,অসাধারণ মোবাইল। অসাধারণ ক্যামেরা আমি এটা পছন্দ করি। অসাধারণ ব্যাটারি ব্যাকআপ।,English,Bengali,E
best phone under 15k go for it you wont regret,"15 হাজারের মধ্যে সেরা ফোন, এটি কিনুন, আফসোস করবেন না",English,Bengali,E
seriously just awesome mobile at this price it 's best i 'm very satisfied .,"সত্যি বলতে, এই দামে দুর্দান্ত মোবাইল, এটাই সবচেয়ে ভালো, আমি খুবই সন্তুষ্ট।",English,Bengali,E
"at fast i 'm confuse which phone i buy then when i buy asus zenfone max pro m1 and use i said that it 's better than "" mi note 5 pro "" just love it","কোন ফোন কিনবো তা নিয়ে আমি বিভ্রান্ত হয়ে পড়ি, তারপর যখন আমি আসুস জেনফোন ম্যাক্স প্রো এম1 কিনে ব্যবহার করলাম তখন বললাম এটা ""এম আই নোট 5 প্রো"" এর চেয়ে ভালো, আমার খুব পছন্দ হয়েছে।",English,Bengali,E
amazing phone with monster of a battery .,ক্ষমতা সম্পন্ন ব্যাটারি সহ অসাধারণ ফোন।,English,Bengali,E
doesn 't heat at all .,মোটেও গরম হয় না।,English,Bengali,E
true value for money in this range .,এই পরিসরে সত্তিকারের দামের তুলনায় উপযুক্ত।,English,Bengali,E
"this is my first online mobile purchase.after searching alot i bought this mobile.now for rs.15000 / - you can get everything battery , performance , camera , sensors .","এটি আমার প্রথম অনলাইনে কেনা মোবাইল। অনেক খোঁজাখুঁজির পর আমি এই মোবাইলটি কিনেছি। এখন 15000/ টাকায় আপনি ব্যাটারি, পারফরম্যান্স, ক্যামেরা, সেন্সরের মতো সবকিছুই পেতে পারেন।",English,Bengali,E
"the body is too good.does not get overheating even playing high end games like pubg , asphalt 8. and easily a day 's battery in 2 hours charge and about amazing 9 hours of screen on time. worth to buy ️","বডিটা খুব ভালো। পাবজি, অ্যাসফল্ট 8 এর মতো হাই-এন্ড গেম খেলেও অতিরিক্ত গরম হয় না। মাত্র 2 ঘন্টা চার্জে সহজেই একদিন ব্যাটারি চলে এবং সময়মতো প্রায় 9 ঘন্টা স্ক্রিন দেখা যায়। কেনার যোগ্য ️",English,Bengali,E
nice product but there are not earphones,ভালো পণ্য কিন্তু ইয়ারফোন নেই।,English,Bengali,E
best value for money .,প্রদত্ত মূল্যের তুলনায় সর্বাধিক সেরা।,English,Bengali,E
"believe me , it 's the best in class. thanks asus thanks flipkart","বিশ্বাস করুন, এটি তার শ্রেণীর সেরা। ধন্যবাদ আসুস ধন্যবাদ ফ্লিফকার্ট",English,Bengali,E
all over good camera,সব জায়গায় ভালো ক্যামেরা।,English,Bengali,E
i will write my honest opinions after 10 days of use .,ব্যবহারের 10 দিন পর আমি আমার পক্ষপাতহীন মতামত লিখব।,English,Bengali,E
pros : -1 ) quick delivery 2 ) classy touch 3 ) sd636 duel volte awesome 4 ) can switch sim during call 5 ) battery life is great lasts 3 days for nomral users 1.5 days for heavy 6 ) stock android better than any ui .,সুবিধাঃ-1) দ্রুত ডেলিভারি 2) ক্লাসি টাচ 3) এসডি636 ডুয়েল ভোল্ট দুর্দান্ত 4) কল করার সময় সিম পরিবর্তন করা যায় 5) ব্যাটারি লাইফ দুর্দান্ত থাকে সাধারণ ব্যবহারকারীদের জন্য 3 দিন এবং ভারী ব্যবহারকারীদের জন্য 1.5 দিন পর্যন্ত স্থায়ী হয় 6 ) যে কোনও ইউআই-এর চেয়ে স্টক অ্যান্ড্রয়েড ভাল।,English,Bengali,E
7 ) nice camera 8 ) value for money,7) সুন্দর ক্যামেরা 8) প্রদত্ত মূল্যের উপযুক্ত,English,Bengali,E
cons : - no major cons,অসুবিধাঃ-কোনও বড় অসুবিধা নেই,English,Bengali,E
my always loving asus is gud some cam and speaker issues other wise too good performance,"আমার সর্বকালের প্রিয় আসুস ভালো ক্যামেরা এবং স্পিকারে কিছু সমস্যা আছে, অন্যথায় পারফর্মেন্স দারুন।",English,Bengali,E
it 's good phone for good rate,এটি ভালো দামে ভালো একটি ফোন।,English,Bengali,E
best phone for me .,আমার জন্য সেরা ফোন।,English,Bengali,E
battery back up is superb .,ব্যাটারি ব্যাক আপ দারুণ।,English,Bengali,E
awsome display and also the sound quality .,দুর্দান্ত পারফরম্যান্স এবং সাউন্ড কোয়ালিটিও।,English,Bengali,E
no heating issue .,গরম হওয়ার কোনও সমস্যা নেই।,English,Bengali,E
no gorilla glass tempered glass must .,কোনও গরিলা গ্লাস টেম্পার্ড গ্লাস থাকা উচিত নয়।,English,Bengali,E
i loved this phone,আমার এই ফোনটা খুব পছন্দ হয়েছে।,English,Bengali,E
"super performance , amazing battery , worth buying","অসাধারণ পারফর্মেন্স, দুর্দান্ত ব্যাটারি, কেনার যোগ্য",English,Bengali,E
best and perfect product under 15000 with 6gb ram,15000 এর মধ্যে 6 জিবি র‍্যাম সহ সেরা এবং নিখুঁত প্রোডাক্ট,English,Bengali,E
i loved it. just awesome phone .,আমার খুব ভালো লেগেছে। অসাধারণ ফোন।,English,Bengali,E
black color of panel seems to be shining blue in sunlight .,প্যানেলের কালো রঙ সূর্যের আলোতে নীল রঙের মতো জ্বলজ্বল করছে বলে মনে হচ্ছে।,English,Bengali,E
it 's worth the money but if they had made the camera app more efficient. i mean if they had installed the asus pixelmaster for dual camera then we can pull out the real power of the camera,"এটি প্রদত্ত মূল্যের তুলনায় ভালো কিন্তু যদি তারা ক্যামেরা অ্যাপটিকে আরও দক্ষ করে তুলত। আমি বলতে চাইছি যদি তারা ডুয়াল ক্যামেরার জন্য আসুস পিক্সেলমাস্টার ইনস্টল করত, তাহলে আমরা ক্যামেরার আসল শক্তি বের করে আনতে পারতাম।",English,Bengali,E
for every hour battery percentage drops to 5 % on regular usage on heavy usage of gaming drops 10 % every hour,"নিয়মিত ব্যবহারে ব্যাটারির শতাংশ প্রতি ঘন্টায় 5 শতাংশ কমে যায়, অতিরিক্ত গেমিং ব্যবহারের ক্ষেত্রে প্রতি ঘন্টায় 10 শতাংশে কমে যায়",English,Bengali,E
pics are not as good as note 5 pro no stability in capturing video,"ছবিগুলি নোট 5 প্রো-এর মতো ভাল নয়, ভিডিও ধারণে কোনও স্থিতিশীলতা নেই",English,Bengali,E
performance is best never slows down i installed 49 apps and still works like pro 20 high resolution games,পারফরম্যান্স সেরা কখনই ধীর হয় না আমি 49 টি অ্যাপ ইনস্টল করেছি এবং এখনও প্রো 20 হাই রেজোলিউশনের গেমের মতো কাজ করে,English,Bengali,E
tested with multi tasking and works perfectly,মাল্টি টাস্কিং দিয়ে পরীক্ষা করা হয়েছে এবং নিখুঁতভাবে কাজ করে,English,Bengali,E
if you were looking for performance and battery,আপনি যদি পারফরম্যান্স এবং ব্যাটারি খুঁজছিলেন,English,Bengali,E
this is the perfect phone,এটি নিখুঁত ফোন,English,Bengali,E
most packed featured mobile under 15000,15000-এর মধ্যে সবচেয়ে বেশি ফিচারযুক্ত মোবাইল,English,Bengali,E
asus had done a great job,আসুস দারুণ কাজ করেছে।,English,Bengali,E
the one and the only disadvantage is it 's network connection and mark my words network connection is too bad till now and there is no update .,এর একমাত্র অসুবিধা হল এর নেটওয়ার্ক সংযোগ এবং আমার কথায় বলতে পারি নেটওয়ার্ক সংযোগ এখন পর্যন্ত খুব খারাপ এবং কোনও আপডেট নেই।,English,Bengali,E
and the gorilla glass but it can be replaced with a good temper .,আর গরিলা গ্লাস কিন্তু সেটা আরও টেম্পারড গ্লাস দিয়ে প্রতিস্থাপন করা যেতে পারে।,English,Bengali,E
plz help look after the network. cause itz not the best value for money phone until it 's networking is fixed .,"দয়া করে নেটওয়ার্কের যত্ন নিতে সাহায্য করুন, কারণ নেটওয়ার্ক ঠিক না হওয়া পর্যন্ত এটি টাকার তুলনায় সবচেয়ে ভালো ফোন নয়।",English,Bengali,E
this phone is awesome except it 's camera .,এই ফোনটি এর ক্যামেরা বাদে অসাধারণ।,English,Bengali,E
i am giving it 's 2star because of the selling strategy of asus that they are giving 500 ₹ off after i buyed it .,"আসুসের বিক্রয় কৌশলের কারণে আমি এটিকে 2 স্টার দিচ্ছি, কেনার পর তারা আমাকে 500 টাকা ছাড় দিয়েছে।",English,Bengali,E
again flipkart was best at his side deserve 10 / 10 .,আবার ফ্লিফকার্ট তার দিক থেকে সেরা ছিল 10/10 এর যোগ্য।,English,Bengali,E
"battery backup 2 / 5 in comparison of mi phone 4000 mah battery , if you are buying it for 5000 mah battery like me then i will suggest you to go for mi6 or mi6 pro .","এমআই ফোন এর 4000 এমএএইচ ব্যাটারির তুলনায় ব্যাটারি ব্যাকআপ 2/5, আপনি যদি আমার মতো 5000 এমএএইচ ব্যাটারির জন্য এটি কিনছেন তবে আমি আপনাকে এমআই 6 বা এমআই 6 প্রো নেওয়ার পরামর্শ দেব।",English,Bengali,E
this is a must buy smartphone till writing of this review ( 10sep2018 ) in 15k .,এই পর্যালোচনাটি লেখা পর্যন্ত (10 সেপ্টেম্বর 2018) 15 হাজারের মধ্যে এমন একটি স্মার্টফোন অবশ্যই কেনা উচিত।,English,Bengali,E
this phone is a killer and capable of doing everything .,এই ফোনটি খুবই শক্তিশালী এবং সবকিছু করতে সক্ষম।,English,Bengali,E
go for 6 + 64gb grey variant as it is more attractive than black variant .,6 + 64 জিবি ধূসর ভেরিয়েন্টটি বেছে নিন কারণ এটি কালো ভেরিয়েন্টের চেয়ে বেশি আকর্ষণীয়।,English,Bengali,E
it killed redmi note 5 pro in many aspects .,এটি অনেক দিক থেকে রেডমি নোট 5 প্রোকে ছাড়িয়ে গেছে।,English,Bengali,E
go for it if you have a budget of 15k .,"আপনার যদি 15 হাজার টাকার বাজেট থাকে, তা হলে তা নিন।",English,Bengali,E
i love it 's performance .,আমি এর পারফরম্যান্স পছন্দ করি।,English,Bengali,E
this very beautiful looking.no problem found,এটা দেখতে খুব সুন্দর। কোন সমস্যা খুঁজে পাওয়া যায়নি।,English,Bengali,E
can 't say in words simply astonishing product from flipkart .,"ফ্লিপকার্টের এই পণ্যটি যে অসাধারণ, তা ভাষায় প্রকাশ করা যাবে না।",English,Bengali,E
luckkly asus released 6gb variant which is one of the lasting performance as well as superior performance .,সৌভাগ্যবশত আসুস 6 জিবি ভ্যারিয়েন্ট প্রকাশ করেছে যা টেকসই পারফরম্যান্সের পাশাপাশি আরও ভাল পারফরম্যান্সের মধ্যে একটি।,English,Bengali,E
this mobile is so osom,এই মোবাইলটি খুব অসাধারণ,English,Bengali,E
"amazing product , especially the blue color variant looks stunning .","অসাধারণ পণ্য, বিশেষ করে নীল রঙের ভেরিয়েন্টটি দেখতে অসাধারণ।",English,Bengali,E
"thanks to flipkart also , got phone in 48 hours .","ফ্লিফকার্টের জন্যও ধন্যবাদ, 48 ঘন্টার মধ্যে ফোনটা পেয়েছি।",English,Bengali,E
"camera , fingerprint and face unlock needs to be improved .","ক্যামেরা, ফিঙ্গারপ্রিন্ট এবং ফেস আনলকের উন্নতি করতে হবে।",English,Bengali,E
i will rate phone 8.5 / 10 at now .,আমি এখনই ফোনটিকে 8.5/10 রেট দেব।,English,Bengali,E
i am using that mobile from last 1 month .,আমি গত 1 মাস ধরে সেই মোবাইলটি ব্যবহার করছি।,English,Bengali,E
and seriously the device is awesome .,"আর সত্যি বলতে, ডিভাইসটি অসাধারণ।",English,Bengali,E
it has many features,এর অনেক বৈশিষ্ট্য রয়েছে।,English,Bengali,E
amazing phone for 15000 value for money .,"15000 টাকার মধ্যে দারুন ফোন, দামের তুলনায় দারুন।",English,Bengali,E
perfect mobile. speed nd fast. battery life no words. just awsme . !,নিখুঁত মোবাইল। গতি এবং দ্রুততা। ব্যাটারি লাইফ সম্পর্কে বলার কিছু নেই। অসাধারণ!,English,Bengali,E
like the product but the touch sense need improvement and there is no ir port and the quality of the screen is not so good its only hd not fhd,পণ্যটি পছন্দ হয়েছে কিন্তু স্পর্শ বোধের উন্নতি প্রয়োজন এবং কোনও আইআর পোর্ট নেই এবং পর্দার গুণমান এত ভাল নয় এর একমাত্র এইচডি এফএইচডি নয়,English,Bengali,E
battery is not two day long,ব্যাটারি দুই দিনও টিকে না।,English,Bengali,E
i did 't feel like using new phone because my old phone is also from asus .,"আমার পুরনো ফোনটিও আসুসের, তাই নতুন ফোন ব্যবহার করতে আমার ভালো লাগছিলো নি।",English,Bengali,E
this performance is better than that more over price is only 1000 ₹ higher than my old phone .,এই পারফরম্যান্সটি আমার পুরানো ফোনের তুলনায় মাত্র 1000 টাকা বেশি দামের চেয়ে ভাল।,English,Bengali,E
but asus has to improve in camera,কিন্তু আসুসকে ক্যামেরার উন্নতি করতে হবে।,English,Bengali,E
awesome asus super fast performance and battery also good product super mobile,"অসাধারণ আসুস, সুপার ফাস্ট পারফরম্যান্স এবং ব্যাটারিও ভালো পণ্য, সুপার মোবাইল।",English,Bengali,E
ignore haters just go for it. beats redmi note 5 pro,"বিদ্বেষীদের উপেক্ষা করুন, শুধু এগিয়ে যান। রেডমি নোট 5 প্রোকে হারান",English,Bengali,E
phone speed ok but camera quality average battery backup super,ফোনের গতি ঠিক আছে কিন্তু ক্যামেরা মাঝরি মানের ব্যাটারি ব্যাকআপ সুপার।,English,Bengali,E
this phone is just superb in class .,এই ফোনটি তার ক্লাসে অসাধারণ।,English,Bengali,E
it 's a tuff competitor in the range .,এটি রেঞ্জের একটি কঠিন প্রতিযোগী।,English,Bengali,E
awesome phone but i ordered for grey colour received rose gold,"দারুন ফোন, কিন্তু আমি ধূসর রঙের ফোনটা অর্ডার করেছিলাম, গোলাপি সোনালি রঙটা পেয়েছি।",English,Bengali,E
good one. grate speed,খুব ভালো। খুব দ্রুত গতি।,English,Bengali,E
"value for money , its a perfect alrounder , each update improves the performance of the phone , amazing display quality , battery performance is excellent .","অর্থের তুলনায় ভালো , এটি একটি নিখুঁত অলরাউন্ডার, প্রতিটি আপডেট ফোনের কার্যকারিতা উন্নত করে, আশ্চর্যজনক ডিসপ্লে গুণমান, ব্যাটারি কার্যকারিতা দুর্দান্ত।",English,Bengali,E
low light camera performance is the only problem i noticed .,নিম্ন-আলোর ক্যামেরা পারফরম্যান্সই একমাত্র সমস্যা যা আমি লক্ষ্য করেছি।,English,Bengali,E
"great phone , there were some problem with fingerprint scanner but after update it is working great got biometrics problems fixed .","দুর্দান্ত ফোন, ফিঙ্গারপ্রিন্ট স্ক্যানারে কিছু সমস্যা ছিল কিন্তু আপডেটের পরে এটি খুব ভাল কাজ করছে বায়োমেট্রিক্সের সমস্যাগুলি ঠিক করুন।",English,Bengali,E
equilizer was removed after update,আপডেটের পরে ইকুয়ালাইজার সরানো হয়েছে,English,Bengali,E
battery capacity is high,ব্যাটারির ক্ষমতা বেশি,English,Bengali,E
no heating while operating only heats in pubg high frame rate that too little .,শুধুমাত্র পাবজি হাই ফ্রেম রেটে হিট চালানোর সময় কোনও গরম হবার সমস্যা নেই।,English,Bengali,E
selfie camera works good,সেলফি ক্যামেরা ভালো কাজ করে।,English,Bengali,E
ram management is great ( thanks to stock android ),র‍্যাম ম্যানেজমেন্ট দুর্দান্ত (স্টক অ্যান্ড্রয়েডের জন্য ধন্যবাদ),English,Bengali,E
the phone speed is very first,সবার আগে ফোনের গতি,English,Bengali,E
"excellent phone in 15k price , asus best phone so far. company is also providing silicon back cover case which was a surprise .","15 হাজার দামে চমৎকার ফোন, এখনও পর্যন্ত সেরা ফোন। কোম্পানিটি সিলিকন ব্যাক কভার কেসও সরবরাহ করছে যা বিস্ময়কর ছিল।",English,Bengali,E
good phone but asus is not sticking to the unique selling point of this phone .,ভালো ফোন কিন্তু আসুস এই ফোনের অনন্য বিক্রয় বিন্দুতে আটকে নেই।,English,Bengali,E
i am writing this review after alomost 2 months use .,আমি প্রায় 2 মাস ব্যবহারের পর এই পর্যালোচনাটি লিখছি।,English,Bengali,E
unique selling point of this phone was 5000 mah battery which is not good .,এই ফোনের অনন্য বিক্রয় কেন্দ্র ছিল 5000 এমএএইচ ব্যাটারি যা ভাল নয়।,English,Bengali,E
battery draining like anything .,ব্যাটারি ভীষণ দ্রুত নিষ্কাশিত হচ্ছে।,English,Bengali,E
5000 mah should least last for 16 hours but it just gives maximum 12 hours which any other phone will give you .,5000 এমএএইচ কমপক্ষে 16 ঘন্টা স্থায়ী হওয়া উচিত তবে এটি মাত্র সর্বোচ্চ 12 ঘন্টা দেয় যা অন্য কোনও ফোন আপনাকে দেবে।,English,Bengali,E
"once the phone is fully charged , without even running any apps it starts utilizing the battery and drains almost 5 % in 15-20 mins .","একবার ফোনটি সম্পূর্ণ চার্জ হয়ে গেলে, কোনও অ্যাপ না চালালেও এটি ব্যাটারি ব্যবহার শুরু করে এবং 15-20 মিনিটের মধ্যে প্রায় 5 শতাংশ ব্যাটারি নিষ্কাশিত হয়ে যায়।",English,Bengali,E
i am satisfied with our service,আমাদের পরিষেবায় আমি সন্তুষ্ট।,English,Bengali,E
super phone with nice design .,সুন্দর ডিজাইন সহ সুপার ফোন।,English,Bengali,E
it feels very premium in hands .,এটি হাতে খুব প্রিমিয়াম বোধ করে।,English,Bengali,E
please prefer blue colour while buying the phone because black colour gets smudges on back while we touch,ফোন কেনার সময় নীল রঙকে অগ্রাধিকার দিন কারণ কালো রঙের ফোন স্পর্শ করলে পিছনে দাগ পড়ে।,English,Bengali,E
best phone in the world,বিশ্বের সেরা ফোন,English,Bengali,E
the camera is awesome .,ক্যামেরাটা অসাধারণ।,English,Bengali,E
excellent phone in this price segment,এই দামের বিভাগে চমৎকার ফোন,English,Bengali,E
11 months usage -,11 মাসের ব্যবহার -,English,Bengali,E
there 's no other phone that has everything like this does .,অন্য কোনও ফোন নেই যেখানে এই ধরনের সবকিছু রয়েছে।,English,Bengali,E
even max pro m2 or asus 5z or 6z miss some basic stuff that this phone has .,এমনকি ম্যাক্স প্রো এম2 বা আসুস 5জেড বা 6জেডও এই ফোনের কিছু মৌলিক জিনিস মিস করে।,English,Bengali,E
some of the loveable things about this phone :,এই ফোন সম্পর্কে কিছু প্রিয় জিনিসঃ,English,Bengali,E
