src,tgt,src_lang,tgt_lang,domain
my experience good product,నా అనుభవం మంచి ప్రోడక్ట్.,English,Telugu,E
battery awesome camera in low light is very bad must be improve,"బ్యాటరీ అద్భుతం, తక్కువ కాంతిలో కెమెరా అస్సలు బాగాలేదు, ఇంకా మెరుగుపరచాలి.",English,Telugu,E
on time delivery nice mobile value for money,"సమయానికి డెలివరీ, డబ్బుకు తగిన విలువ కలిగిన మొబైల్",English,Telugu,E
must buy product at all .,ప్రోడక్ట్ ని తప్పకుండా కొనాలి.,English,Telugu,E
"if you wanna best phone under 15k , then you are highly recommended to buy this phone .","15 వేల లోపు బెస్ట్ ఫోన్ కావాలంటే, ఈ ఫోన్ కొనడం మంచిది.",English,Telugu,E
this phone compete with major product of range up to 25k .,ఈ ఫోన్ 25 వేల వరకు ఉన్న ప్రధాన ఉత్పత్తులతో పోటీపడుతుంది.,English,Telugu,E
some are asking about the durability .,కొందరు మన్నిక గురించి అడుగుతున్నారు.,English,Telugu,E
don &apos;t worry about this aspects because i &apos;m using this phone since 3 month but it never got under any type of repairs .,ఈ అంశాల గురించి చింతించకండి ఎందుకంటే నేను ఈ ఫోన్‌ను 3 నెలల నుండి ఉపయోగిస్తున్నాను కానీ దీనికి ఎలాంటి మరమ్మతులు జరగలేదు.,English,Telugu,E
battery backup is awesome and it gives me two days of reliablity .,బ్యాటరీ బ్యాకప్ అద్భుతంగా ఉంది మరియు ఇది నాకు రెండు రోజుల విశ్వసనీయతను ఇస్తుంది.,English,Telugu,E
display and sound quality are also good .,డిస్ప్లే మరియు సౌండ్ క్వాలిటీ కూడా బాగున్నాయి.,English,Telugu,E
1.superb for pubg asphalt etc no lag excellent performance .,"1. పబ్‌జి తారు మొదలైన వాటికి అద్భుతమైనది, ల్యాగ్ లేదు, అద్భుతమైన పర్ఫార్మెన్స్.",English,Telugu,E
2.very little heating even after playing pubg for more than 1hr .,2. 1 గంట కంటే ఎక్కువ సేపు pubg ఆడిన తర్వాత కూడా చాలా తక్కువ వేడి.,English,Telugu,E
3.camera at its best with google camera hdr + support .,3. గూగుల్ కెమెరా HDR + మద్దతుతో కెమెరా అత్యుత్తమంగా ఉంది.,English,Telugu,E
4.value for money with these amazing specifications,4. ఈ అద్భుతమైన స్పెసిఫికేషన్లతో డబ్బుకు తగిన విలువ,English,Telugu,E
6gb 64gb variant 636 sd etc face lock fingerprint lock etc,6gb 64gb వేరియంట్ 636 sd etc ఫేస్ లాక్ ఫింగర్ ప్రింట్ లాక్ etc,English,Telugu,E
5.face unlock works even at 10 to 20degree was surprised to see this and both face fingerprint sensors work fastly. satisfied with this .,5.ఫేస్ అన్‌లాక్ 10 నుండి 20 డిగ్రీల వద్ద కూడా పనిచేస్తుంది. ఇది చూసి ఆశ్చర్యపోయాను మరియు రెండు ఫేస్ ఫింగర్ ప్రింట్ సెన్సార్లు వేగంగా పనిచేస్తాయి. దీనితో సంతృప్తి చెందాను.,English,Telugu,E
best phone but camera litil down,మంచి ఫోన్ కానీ కెమెరా కొంచెం తక్కువగా ఉంది.,English,Telugu,E
very nice and very very very good i like it this mobile,చాలా బాగుంది మరియు చాలా చాలా చాలా బాగుంది నాకు ఈ మొబైల్ చాలా ఇష్టం.,English,Telugu,E
"nice battery backup , superb performance .","మంచి బ్యాటరీ బ్యాకప్, అద్భుతమైన పర్ఫార్మెన్స్.",English,Telugu,E
network connectivity problem because of that can &apos;t even play pubg .,నెట్‌వర్క్ కనెక్టివిటీ సమస్య వల్ల పబ్‌జి కూడా ప్లే చేయలేకపోతోంది.,English,Telugu,E
camera is still need to be improved .,కెమెరా ఇంకా మెరుగుపడాలి.,English,Telugu,E
every device has its own pros and cons .,ప్రతి డివైస్ కి దాని స్వంత లాభాలు మరియు నష్టాలు ఉన్నాయి.,English,Telugu,E
however this device is awsome and has plenty of positive aspects .,అయితే ఈ డివైస్ అద్భుతంగా ఉంది మరియు దీనికి చాలా సానుకూల అంశాలు ఉన్నాయి.,English,Telugu,E
but again it also has few but very important drawbacks .,కానీ మళ్ళీ దీనికి కొన్ని కానీ చాలా ముఖ్యమైన లోపాలు కూడా ఉన్నాయి.,English,Telugu,E
"amongst which i would like to mention , no vibrate or silent mode shortcut key , which is a very important feature missing .","వాటిలో నేను ప్రస్తావించాలనుకుంటున్నది ఏమిటంటే, వైబ్రేట్ లేదా సైలెంట్ మోడ్ షార్ట్‌కట్ కీ లేదు, ఇది చాలా ముఖ్యమైన లక్షణం కాదు.",English,Telugu,E
no proper profile management options / shortcuts .,సరైన ప్రొఫైల్ నిర్వహణ ఒప్షన్స్ / షోర్టీక్యూట్స్ లేవు.,English,Telugu,E
pathetic and very very pathetic battery performance .,దారుణంగా మరియు చాలా దారుణంగా బ్యాటరీ పర్ఫార్మెన్స్.,English,Telugu,E
needs 2-3times of full charge if i put 2 number of 4g sim cards .,నేను రెండు 4g సిమ్ కార్డులు పెడితే 2-3 రెట్లు పూర్తి ఛార్జ్ అవసరం.,English,Telugu,E
and run continuous wi-fi .,మరియు నిరంతర wi-fi ని అమలు చేయండి.,English,Telugu,E
i bought it at rs11700 so no complaint as it no other brand provide with similar configuration .,"నేను దానిని రూ.11700 కి కొన్నాను, కాబట్టి మరే ఇతర బ్రాండ్ ఇలాంటి కాన్ఫిగరేషన్‌ను అందించనందున ఎటువంటి ఫిర్యాదు లేదు.",English,Telugu,E
don &apos;t bought 3or 4 gb ram version only go for 6gb ram version as i already used 4gb version too,3 లేదా 4 gb ర్యామ్ వెర్షన్ కొనకండి 6gb ర్యామ్ వెర్షన్ మాత్రమే కొనండి ఎందుకంటే నేను ఇప్పటికే 4gb వెర్షన్ కూడా వాడాను.,English,Telugu,E
camera is improved no doubt about it .,"కెమెరా మెరుగుపడింది, అందులో సందేహం లేదు.",English,Telugu,E
no heat while charging or while playing games like pubg for continuously about 45 min .,ఛార్జింగ్ చేస్తున్నప్పుడు లేదా pubg వంటి ఆటలను ఆడుతున్నప్పుడు దాదాపు 45 నిమిషాల పాటు వేడి ఉండదు.,English,Telugu,E
no fast charging or any screen protection but you will get the whole protection damage from flipkart at rs99 .,ఫాస్ట్ ఛార్జింగ్ లేదా స్క్రీన్ ప్రొటెక్షన్ లేదు కానీ మీరు ఫ్లిప్‌కార్ట్ నుండి మొత్తం ప్రొటెక్షన్ డ్యామేజ్‌ను rs99 వద్ద పొందుతారు.,English,Telugu,E
under rs15000 best mob. nd best battery power backup . camera is not good,rs15000 లోపు మంచి మాబ్. మరియు మంచి బ్యాటరీ పవర్ బ్యాకప్. కెమెరా బాగాలేదు.,English,Telugu,E
first of all i hate to hear that there is no return policy only we can exchange .,ముందుగా మనం మాత్రమే మార్చుకోగల రిటర్న్ పాలసీ లేదని వినడానికి నాకు చాలా కష్టాంగా ఉంది.,English,Telugu,E
and camera is very very bad .,మరియు కెమెరా అస్సలు బాగాలేదు.,English,Telugu,E
touch is not working something times .,టచ్ కొన్నిసార్లు పనిచేయదు.,English,Telugu,E
"and some times call options like speaker , dial pad , ect not showing immediately when we place call .","మరియు కొన్నిసార్లు మనం కాల్ చేసినప్పుడు స్పీకర్, డయల్ ప్యాడ్, మొదలైన కాల్ ఆప్టోన్స్ వెంటనే కనిపించవు.",English,Telugu,E
"a very decent , underrated phone in the sub-15k price segment .","15,000 లోపు ధర విభాగంలో చాలా మంచి, తక్కువ రేటింగ్ పొందిన ఫోన్.",English,Telugu,E
"i decided to buy this over the likes of xiaomi , moto and samsungs of the world and i am truly fond of this phone .","నేను ప్రపంచంలోని xiaomi, moto మరియు samsungs వంటి వాటి కంటే దీన్ని కొనాలని నిర్ణయించుకున్నాను మరియు నాకు ఈ ఫోన్ నిజంగా చాలా ఇష్టం.",English,Telugu,E
"the performance is great , the camera is good if not great and the battery performance is also encouraging .","పర్ఫర్మ్యాన్స్ చాలా బాగుంది, కెమెరా కూడా బాగుంది, కాకపోయినా బాగుంది మరియు బ్యాటరీ పర్ఫర్మ్యాన్స్ కూడా ప్రోత్సాహకరంగా ఉంది.",English,Telugu,E
camera can be underperforming sometimes .,కెమెరా కొన్నిసార్లు పేలవంగా పని చేయవచ్చు.,English,Telugu,E
not really a drawback .,నిజంగా లోపం కాదు.,English,Telugu,E
wow excellent product and work very well in any condition very nice product by asus and timely delivery by flipkart thanks .,వావ్ అద్భుతమైన ప్రోడక్ట్ మరియు ఏ స్థితిలోనైనా చాలా బాగా పనిచేస్తుంది ఆసుస్ ద్వారా చాలా మంచి ప్రోడక్ట్ మరియు flipkart ద్వారా సకాలంలో డెలివరీ ధన్యవాదాలు.,English,Telugu,E
"go for it if you have in two minds it is low rate , high performance , and quality assurance , after sales service.only few mean 2 bugs is there 1st - battery draining issue , 2- camera quality .","తక్కువ రేటు, అధిక పర్ఫర్మ్యాన్స్ మరియు నాణ్యత హామీ, అమ్మకాల తర్వాత సేవ అనే రెండు ఆలోచనలు మీకు ఉంటే దాన్ని ఎంచుకోండి. కొన్ని మాత్రమే అంటే 2 బగ్‌లు ఉన్నాయి 1వది-బ్యాటరీ డ్రెయిన్ సమస్య, 2- కెమెరా నాణ్యత.",English,Telugu,E
worst camera performance please don &apos;t buy it,"కెమెరా పర్ఫర్మ్యాన్స్ చాలా దారుణం, దయచేసి దాన్ని కొనకండి.",English,Telugu,E
product is good for this price range .,ఈ ధర శ్రేణికి ఈ ప్రోడక్ట్ బాగుంది.,English,Telugu,E
"camera - not excellent but good for 16mp , camera gets hanged every now and then .","కెమెరా-అద్భుతంగా లేదు కానీ 16mp కి బాగుంది, కెమెరా అప్పుడప్పుడు హ్యాంగ్ అవుతుంది.",English,Telugu,E
processing speed - good .,ప్రాసెసింగ్ వేగం-బాగుంది.,English,Telugu,E
none of other brands are giving 6gb variant for 12999 .,ఇతర బ్రాండ్లు ఏవీ 12999 కి 6gb వేరియంట్ ఇవ్వడం లేదు.,English,Telugu,E
battery : excellent gets complete charged in around 1 : 30 hours .,బ్యాటరీ: అద్భుతమైనది దాదాపు 1:30 గంటల్లో పూర్తిగా ఛార్జ్ అవుతుంది.,English,Telugu,E
looks : superb. blue one is awesome !,కనిపిస్తోంది: అద్భుతమైనది. ఆ నీలం రంగు అద్భుతం!,English,Telugu,E
some of the reviews have given correct detailed description .,కొన్ని రివ్యూ లు సరైన వివరణాత్మక వివరణ ఇచ్చాయి.,English,Telugu,E
finger print and face unlock are slow .,ఫింగర్ ప్రింట్ మరియు ఫేస్ అన్‌లాక్ నెమ్మదిగా ఉన్నాయి.,English,Telugu,E
display and touch is not good. touch respond very slow and even some time no response as well,డిస్ప్లే మరియు టచ్ బాగా లేవు. టచ్ చాలా నెమ్మదిగా స్పందిస్తుంది మరియు కొంత సమయం కూడా ప్రతిస్పందన లేదు,English,Telugu,E
right now as a smartphone it &apos;s my one of good choice of my life and sound quality really awesome .,ప్రస్తుతం స్మార్ట్‌ఫోన్‌గా ఇది నా జీవితంలో మంచి ఎంపికలలో ఒకటి మరియు ధ్వని నాణ్యత నిజంగా అద్భుతంగా ఉంది.,English,Telugu,E
it &apos;s a nice phone .,ఇది మంచి ఫోన్.,English,Telugu,E
but where is gallery,కానీ గ్యాలరీ ఎక్కడ ఉంది?,English,Telugu,E
"some important features left behind asus company ; example applock is not here and automatic hotspot not shutdown when nobody in use , call recording function also miss in new phone .","ఆసుస్ కంపెనీ వదిలిపెట్టిన కొన్ని ముఖ్యమైన లక్షణాలు; ఉదాహరణకు, యాప్‌లాక్ ఇక్కడ లేదు మరియు ఎవరూ ఉపయోగించనప్పుడు ఆటోమేటిక్ హాట్‌స్పాట్ షట్ డౌన్ అవ్వదు, కొత్త ఫోన్‌లో కాల్ రికార్డింగ్ ఫంక్షన్ కూడా లేదు.",English,Telugu,E
"no dual app , now a days it &apos;s very important .","డ్యూయల్ యాప్ లేదు, ఈ రోజుల్లో అది చాలా ముఖ్యమైనది.",English,Telugu,E
no screenshot option in menu .,మెనులో స్క్రీన్‌షాట్ ఎంపిక లేదు.,English,Telugu,E
ringtone not able to set for a long time .,రింగ్‌టోన్ ఎక్కువసేపు సెట్ చేయలేకపోయింది.,English,Telugu,E
battery drain little fast .,బ్యాటరీ కొంచెం త్వరగా అయిపోతుంది.,English,Telugu,E
it &apos;s like normal mobile .,ఇది సాధారణ మొబైల్ లాంటిది.,English,Telugu,E
the things which are not present in this phone,ఈ ఫోన్‌లో లేని విషయాలు,English,Telugu,E
1- data transfer speed option not present,1- డేటా బదిలీ వేగం ఎంపిక లేదు,English,Telugu,E
2- fingerprint pic click not present,2- ఫింగర్ ప్రింట్ చిత్రం క్లిక్ లేదు,English,Telugu,E
3- double tap to on the screen is not working properly sometimes it works and sometimes it doesn &apos;t work .,3- స్క్రీన్‌పై రెండుసార్లు నొక్కడం సరిగ్గా పనిచేయడం లేదు కొన్నిసార్లు అది పనిచేస్తుంది మరియు కొన్నిసార్లు అది పనిచేయదు.,English,Telugu,E
5-live wallpaper not supported by this phone,ఈ ఫోన్ 5-లైవ్ వాల్‌పేపర్‌కు మద్దతు ఇవ్వదు.,English,Telugu,E
good about this phone,ఈ ఫోన్ గురించి బాగుంది,English,Telugu,E
2- battery jabardast long lasting 1 day if u play whole day pubg,2- మీరు రోజంతా పబ్‌జి ఆడితే బ్యాటరీ జబర్దస్త్ 1 రోజు ఎక్కువసేపు ఉంటుంది,English,Telugu,E
bad about this phone,ఈ ఫోన్ గురించి చెడ్డది,English,Telugu,E
1.i bought asus zenfone max pro m1 black color . but flipkart send blue color .,1. నేను ఆసుస్ జెన్‌ఫోన్ మాక్స్ ప్రో m1 బ్లాక్ కలర్ కొన్నాను. కానీ ఫ్లిప్‌కార్ట్ నీలం రంగును పంపుతుంది.,English,Telugu,E
2.battery automatically drain without any heavy use and some time is heat .,2. బ్యాటరీ ఎటువంటి భారీ ఉపయోగం లేకుండా స్వయంచాలకంగా ఖాళీ అవుతుంది మరియు కొంత సమయం వేడిగా ఉంటుంది.,English,Telugu,E
other thinks okay .,ఇతరులు సరే అనుకుంటారు.,English,Telugu,E
all the best of model in asaus perfetly nice mobile in under 15 k,"అసౌస్‌లో మోడల్స్ అందరికీ అత్యుత్తమమైనది, 15 వేల లోపు అద్భుతమైన మొబైల్.",English,Telugu,E
overall performance of phone is quite impressive .,ఫోన్ యొక్క మొత్తం పర్ఫర్మ్యాన్స్ చాలా ఆకట్టుకుంటుంది.,English,Telugu,E
i &apos;m not sure why this mobile was delivered on 9th day : ( i was eagerly waiting for the delivery but flipkart made me to wait for 9 days .,ఈ మొబైల్ 9వ రోజు ఎందుకు డెలివరీ అయిందో నాకు అర్థం కాలేదు: (నేను డెలివరీ కోసం ఆసక్తిగా ఎదురు చూశాను కానీ ఫ్లిప్‌కార్ట్ నన్ను 9 రోజులు వేచి ఉండమని బలవంతం చేసింది.,English,Telugu,E
i &apos;m yet check the mobile condition .,నేను ఇంకా మొబైల్ స్థితిని తనిఖీ చేస్తున్నాను.,English,Telugu,E
i &apos;m giving 4 stars though considering the great discount ️,గొప్ప తగ్గింపును పరిగణనలోకి తీసుకుంటే నేను 4 స్టార్స్ ఇస్తున్నాను ️,English,Telugu,E
good mobile for fastest users people .,వేగంగా ఉపయోగించే వారికి మంచి మొబైల్.,English,Telugu,E
battery needs to be monitored .,బ్యాటరీని పర్యవేక్షించడం అవసరం.,English,Telugu,E
phone is excellent in all other aspects from an ex mi owner .,ఒక మాజీ mi యజమాని నుండి ఈ ఫోన్ అన్ని ఇతర అంశాలలో అద్భుతమైనది.,English,Telugu,E
mi beware of a zen attack .,జెన్ దాడి గురించి నేను జాగ్రత్తగా ఉన్నాను.,English,Telugu,E
"its profesor is good speed works on internet but main problum is ntwork like during the call internet leave network connection and call network also have not support properly , speaker calling not support etc .","దీని ప్రొఫెసర్ ఇంటర్నెట్‌లో మంచి వేగంతో పనిచేస్తుంది కానీ ప్రధాన సమస్య ఏమిటంటే కాల్ సమయంలో ఇంటర్నెట్ నెట్‌వర్క్ కనెక్షన్‌ను వదిలివేయడం మరియు కాల్ నెట్‌వర్క్ కూడా సరిగ్గా మద్దతు ఇవ్వదు, స్పీకర్ కాలింగ్ మద్దతు ఇవ్వదు మొదలైనవి.",English,Telugu,E
i got my phone today. still now its performance and its battery backup is awesome. but with camera im not satisfied ( it may be improved by several software update ),నాకు ఈరోజు ఫోన్ వచ్చింది. ఇప్పటికీ దాని పర్ఫర్మ్యాన్స్ మరియు బ్యాటరీ బ్యాకప్ అద్భుతంగా ఉన్నాయి. కానీ కెమెరాతో నేను సంతృప్తి చెందలేదు (దీనిని అనేక సాఫ్ట్‌వేర్ అప్డేట్ల ద్వారా మెరుగుపరచవచ్చు),English,Telugu,E
thanks flipkart for the fastest delivery,వేగవంతమైన డెలివరీకి ఫ్లిప్‌కార్ట్‌కు ధన్యవాదాలు.,English,Telugu,E
and the product is awesome value for money if your budget is under 15k go for it,"మరియు మీ బడ్జెట్ 15 వేల లోపు ఉంటే, ఈ ప్రోడక్ట్ డబ్బుకు అద్భుతమైన విలువను కలిగి ఉంటుంది.",English,Telugu,E
"mobile phone is sleeky , light weight performance is really gr8 but not fully satisfied with front camera .","మొబైల్ ఫోన్ సొగసైనది, తేలికైన పర్ఫర్మ్యాన్స్ నిజంగా బాగుంది కానీ ముందు కెమెరాతో పూర్తిగా సంతృప్తి చెందలేదు.",English,Telugu,E
at the time of clicking pix with front camera resolution will be gr8 but once you opened the taken pix quality will not upto the mark .,ముందు కెమెరా ఉన్న పిక్స్‌పై క్లిక్ చేసే సమయంలో రిజల్యూషన్ gr8 ఉంటుంది కానీ మీరు తెరిచిన తర్వాత తీసిన పిక్స్‌పై నాణ్యత అంతగా ఉండదు.,English,Telugu,E
"speaker is fantastic , speed and look is gr8 overall value for money fone","స్పీకర్ అద్భుతంగా ఉంది, వేగం మరియు లుక్ బాగుంది, మొత్తం మీద డబ్బుకు తగిన విలువ కలిగిన ఫోన్.",English,Telugu,E
l like this mobile .,నాకు ఈ మొబైల్ నచ్చింది.,English,Telugu,E
just now i bought it.later l will tell you,ఇప్పుడే కొన్నాను. తర్వాత చెబుతాను.,English,Telugu,E
but the camera is not soo good as expected,కానీ కెమెరా అనుకున్నంత బాగా లేదు.,English,Telugu,E
and slow fingerprint and face id,మరియు నెమ్మదిగా ఫింగర్ ప్రింట్ మరియు ముఖ ID,English,Telugu,E
otherwise everything is good,లేకపోతే అంతా బాగానే ఉంది.,English,Telugu,E
bought 6gb model during bb sale .,బిబి సేల్ సమయంలో 6gb మోడల్ కొన్నాను.,English,Telugu,E
"i was specific about few specs like performance , pure android , decent display and battery .","పర్ఫార్మెన్స్, స్వచ్ఛమైన ఆండ్రాయిడ్, మంచి డిస్ప్లే మరియు బ్యాటరీ వంటి కొన్ని స్పెసిఫికేషన్ల గురించి నేను ప్రత్యేకంగా చెప్పాను.",English,Telugu,E
"as for electronics , there is no resale value so did not want to spend more money .","ఎలక్ట్రానిక్స్ విషయానికొస్తే, పునఃవిక్రయ విలువ లేదు కాబట్టి ఎక్కువ డబ్బు ఖర్చు చేయాలనుకోలేదు.",English,Telugu,E
performance - stock android is seamless and no unwanted apps to clog memory and drain battery .,పర్ఫార్మెన్స్-స్టాక్ ఆండ్రాయిడ్ సజావుగా ఉంది మరియు మెమరీని అడ్డుకోవడానికి మరియు బ్యాటరీని హరించడానికి అనవసరమైన యాప్‌లు లేవు.,English,Telugu,E
sd 636 works beautifully .,SD 636 అందంగా పనిచేస్తుంది.,English,Telugu,E
no heating issue while playing videos and calling .,వీడియోలు ప్లే చేస్తున్నప్పుడు మరియు కాల్ చేస్తున్నప్పుడు వేడి సమస్య ఉండదు.,English,Telugu,E
haven &apos;t played any games yet .,ఇంకా ఏ ఆటలూ ఆడలేదు.,English,Telugu,E
fast delivery so thanks to flipkart .,ఫాస్ట్ డెలివరీ కాబట్టి ఫ్లిప్‌కార్ట్‌కు ధన్యవాదాలు.,English,Telugu,E
i purchased this mobile 11700 / - in flipkart offer time .,నేను ఈ మొబైల్ ని ఫ్లిప్ కార్ట్ ఆఫర్ టైమ్ లో 11700/- కి కొన్నాను.,English,Telugu,E
6gb ram so fast application open .,6gb ర్యామ్ కాబట్టి అప్లికేషన్ వేగంగా తెరవబడింది.,English,Telugu,E
good phone but battery life is not good accepted 5000mh battery,"ఫోన్ బాగుంది కానీ బ్యాటరీ లైఫ్ బాగాలేదు, 5000mh బ్యాటరీ కూడా.",English,Telugu,E
secondary camera rating 10 / 10,ద్వితీయ కెమెరా రేటింగ్ 10 / 10,English,Telugu,E
overall mobile rating 10 / 10,మొత్తం మొబైల్ రేటింగ్ 10 / 10,English,Telugu,E
"it &apos;s very good under the budget , nice camera and battery back up","బడ్జెట్ లో ఇది చాలా బాగుంది, కెమెరా బాగుంది మరియు బ్యాటరీ బ్యాకప్ కూడా బాగుంది.",English,Telugu,E
"asus should provide a better camera app than existing , snapdragon 636 supports far better image quality to be captured by camera , so asus should provide better software support for camera in coming updates , all in all a very good phone in 11k price range .","ఆసుస్ ఇప్పటికే ఉన్న దానికంటే మెరుగైన కెమెరా యాప్‌ను అందించాలి, స్నాప్‌డ్రాగన్ 636 కెమెరా ద్వారా సంగ్రహించబడే మెరుగైన ఇమేజ్ క్వాలిటీని సపోర్ట్ చేస్తుంది, కాబట్టి ఆసుస్ రాబోయే అప్‌డేట్‌లలో కెమెరాకు మెరుగైన సాఫ్ట్‌వేర్ మద్దతును అందించాలి, మొత్తం మీద 11k ధర పరిధిలో చాలా మంచి ఫోన్.",English,Telugu,E
1. no issue in finger print sensor .,1. ఫింగర్ ప్రింట్ సెన్సార్‌లో సమస్య లేదు.,English,Telugu,E
its lightning fast after september update .,సెప్టెంబర్ అప్డేట్ తర్వాత ఇది మెరుపు వేగంతో ఉంది.,English,Telugu,E
"2. average camera , hd video recording without image stabilization , but thanks to september updates .","2. యావరేజ్  కెమెరా, ఇమేజ్ స్టెబిలైజేషన్ లేకుండా HD వీడియో రికార్డింగ్, కానీ సెప్టెంబర్ అప్డేట్లకు ధన్యవాదాలు.",English,Telugu,E
a secret method to unlock advance camera feature. just open setting s and tap 6 / 7 times in red-eye reduction option .,"అడ్వాన్స్ కెమెరా ఫీచర్‌ను అన్‌లాక్ చేయడానికి ఒక రహస్య పద్ధతి. సెట్టింగ్‌లను తెరిచి, రెడ్-ఐ తగ్గింపు ఎంపికపై 6/7 సార్లు నొక్కండి.",English,Telugu,E
3. ultra super battery. playing pubg 6hr .,3. అల్ట్రా సూపర్ బ్యాటరీ. 6 గంటలు పబ్‌జి ఆడుతున్నాను.,English,Telugu,E
and battery still 40 %,మరియు బ్యాటరీ ఇంకా 40% ఉంది,English,Telugu,E
"5. sound is louder than regular , but not 3d type .","5. ధ్వని సాధారణం కంటే బిగ్గరగా ఉంటుంది, కానీ 3D రకం కాదు.",English,Telugu,E
good but there is no gorilla glass available with the phone,బాగుంది కానీ ఫోన్ తో గొరిల్లా గ్లాస్ అందుబాటులో లేదు.,English,Telugu,E
all good but in camera when we use flash n take close pics it becomes completely bright n pictures are lost .,అన్నీ బాగున్నాయి కానీ కెమెరాలో మనం ఫ్లాష్ ఉపయోగించి దగ్గరగా ఫోటోలు తీసినప్పుడు అది పూర్తిగా ప్రకాశవంతంగా మారుతుంది మరియు చిత్రాలు మాయమవుతాయి.,English,Telugu,E
asus plz work on this and fix it in the next update,ఆసుస్ దయచేసి దీనిపై పని చేసి తదుపరి అప్డేట్ లో దాన్ని పరిష్కరించండి.,English,Telugu,E
one of the cheapest available smartphone with 6gb ram and 5000 mah battery .,6gb RAM మరియు 5000 mAh బ్యాటరీ కలిగిన చౌకైన స్మార్ట్‌ఫోన్‌లలో ఒకటి.,English,Telugu,E
it comes with sd 636 and its performance is really good .,ఇది SD 636 తో వస్తుంది మరియు దాని పర్ఫర్మ్యాన్స్ నిజంగా బాగుంది.,English,Telugu,E
its camera is quite improved .,దీని కెమెరా చాలా మెరుగుపడింది.,English,Telugu,E
performance of the phone is excellent in this budget range .,ఈ బడ్జెట్ రేంజ్‌లో ఫోన్ పర్ఫర్మ్యాన్స్ అద్భుతంగా ఉంది.,English,Telugu,E
i have played pubg and other games with high graphics without any lagging issue .,నేను ఎటువంటి వెనుకబడిన సమస్య లేకుండా అధిక గ్రాఫిక్స్‌తో పబ్‌జి మరియు ఇతర ఆటలను ఆడాను.,English,Telugu,E
camera is good not excellent but satisfying .,"కెమెరా బాగుంది, అద్భుతంగా లేదు, కానీ సంతృప్తికరంగా ఉంది.",English,Telugu,E
battery backup is mind blowing ( reason to buy this phone ) .,బ్యాటరీ బ్యాకప్ అద్భుతంగా ఉంది (ఈ ఫోన్ కొనడానికి కారణం).,English,Telugu,E
overall still best phone in this range,మొత్తం మీద ఈ శ్రేణిలో ఇప్పటికీ మంచి ఫోన్.,English,Telugu,E
nice mobile this mobile is very nice,బాగుంది మొబైల్ ఈ మొబైల్ చాలా బాగుంది.,English,Telugu,E
"awesome product nice image quality , sound quality","అద్భుతమైన ప్రోడక్ట్ మంచి చిత్ర నాణ్యత, ధ్వని నాణ్యత",English,Telugu,E
"good with performance , but very poor camera compared with competitors","పర్ఫర్మ్యాన్స్ పరంగా బాగుంది, కానీ పోటీదారులతో పోలిస్తే కెమెరా చాలా పేలవంగా ఉంది.",English,Telugu,E
only day camera is good. but in night selfie camera is good in 6 gb ram varient .,పగటిపూట మాత్రమే కెమెరా బాగుంటుంది. కానీ రాత్రిపూట సెల్ఫీ కెమెరా 6 gb ర్యామ్ వేరియంట్‌లో బాగుంది.,English,Telugu,E
"best battery , best display , best specifications and quality .","మంచి బ్యాటరీ, మంచి డిస్ప్లే, మంచి స్పెసిఫికేషన్లు మరియు నాణ్యత.",English,Telugu,E
mobile was but little bit problem with the screen and faceunlock was not working properly .,మొబైల్ స్క్రీన్‌లో కొంచెం సమస్య ఉంది మరియు ఫేస్ అన్‌లాక్ సరిగ్గా పనిచేయడం లేదు.,English,Telugu,E
features in had must have to be improve more .,హాడ్ లోని ఫీచర్లను మరింత మెరుగుపరచి ఉండాలి.,English,Telugu,E
best product with valued money .,విలువైన డబ్బుతో మంచి ప్రోడక్ట్.,English,Telugu,E
"i have been using the phone for about one month and counting , so lets be honest here","నేను దాదాపు ఒక నెల నుండి ఫోన్ ఉపయోగిస్తున్నాను మరియు లెక్కిస్తున్నాను, కాబట్టి ఇక్కడ నిజాయితీగా చెప్పుకుందాం.",English,Telugu,E
battery- best in class .,బ్యాటరీ-తరగతిలో అత్యుత్తమమైనది.,English,Telugu,E
easily 9 hours screen on time with heaving games like pubg .,pubg వంటి భారీ గేమ్‌లతో సులభంగా 9 గంటల స్క్రీన్‌ను సమయానికి చూడవచ్చు.,English,Telugu,E
performance-636 does the job .,performance-636 ఆ పని చేస్తుంది.,English,Telugu,E
memory and dedicated slot-64 gb + 6 gb ram + a slot is all you need for a 15k mobile ( price may have changed ) .,15k మొబైల్ కి మెమరీ మరియు డెడికేటెడ్ స్లాట్-64 gb + 6 gb ర్యామ్ + ఒక స్లాట్ మాత్రమే అవసరం (ధర మారి ఉండవచ్చు).,English,Telugu,E
"display- not the best , but best in the segment .","డిస్ప్లే- అత్యుత్తమమైనది కాదు, కానీ విభాగంలో అత్యుత్తమమైనది.",English,Telugu,E
os : not pure android one .,OS: స్వచ్ఛమైన Android One కాదు.,English,Telugu,E
but still good experience .,కానీ ఇప్పటికీ మంచి అనుభవం.,English,Telugu,E
"asus support- yeah , they have a good online forum and tech support .","ఆసుస్ మద్దతు- అవును, వారికి మంచి ఆన్‌లైన్ ఫోరమ్ మరియు టెక్ మద్దతు ఉంది.",English,Telugu,E
awesome product at this budget price wid great quality .,ఈ బడ్జెట్ ధరకే అద్భుతమైన నాణ్యతతో అద్భుతమైన ప్రోడక్ట్.,English,Telugu,E
