src,tgt,src_lang,tgt_lang,domain
It is very bad app my order is not delivered and one time it's make my product price automatically please don't order in this app,हे खूप वाईट ॲप आहे. माझे ऑर्डर डिलेव्हर केले जात नाही आणि एकदा ते माझ्या प्रॉडक्टची किंमत स्वयंचलितपणे बनवतात. कृपया या ॲपमध्ये ऑर्डर करू नका,English,Marathi,F
"Best app for online shopping to find different product,clothes and whatever you want. Thank you mantra 😊❤️","विविध प्रॉडक्ट्स, कपडे आणि तुम्हाला हवे ते शोधण्यासाठी ऑनलाइन खरेदीसाठी सर्वोत्तम ॲप आहे. धन्यवाद मिंत्रा 😊❤️",English,Marathi,F
"Hope this review saves the innocent customer. Now the quality and service is just torture. I have ordered few skincare product and without any contact from delivery agent they had cancelled my order and now it's been a month. Still I haven't get my return. Every time i go to helpdesk they say that ""my query has been recorded"" but not resolved yet. You can order clothing but not skincare. The price are high and service is pathetic.","आशा आहे की हे रिव्यू निष्पाप ग्राहकाला वाचवेल. आता क्वालिटी आणि सर्विस हा केवळ छळ आहे. मी काही स्कीनकेअर प्रॉडक्ट ऑर्डर केले आहे आणि डिलेव्हरी एजंटच्या कोणत्याही संपर्काशिवाय त्यांनी माझे ऑर्डर कॅन्सल केले होते आणि आता एक महिना झाला आहे. अजूनही मला रिटर्न मिळालेले नाही. प्रत्येक वेळी जेव्हा मी हेल्पडेस्कवर जातो तेव्हा ते म्हणतात की ""माझा प्रश्न नोंदवला गेला आहे"" परंतु अद्याप तोडगा निघालेला नाही. तुम्ही कपडे ऑर्डर करू शकता पण स्कीनकेअर करू शकत नाही. किंमत जास्त आहे आणि सर्विस दयनीय आहे.",English,Marathi,F
It is become now fraud company...they spend hefty on ads...and not value customers anymore... they send cheap quality products to customers and after that too don't accept the return.. or refund,ती आता फसवणूक करणारी कंपनी आहे... ते जाहिरातींवर खूप जास्त खर्च करतात.. आणि ग्राहकांना महत्त्व देत नाही... ते स्वस्त क्वालिटीची प्रॉडक्ट्स ग्राहकांना पाठवतात आणि त्यानंतर ते रिटर्न.. किंवा रिफंड स्वीकारत नाही,English,Marathi,F
"I used to order 90% of my clothes from Myntra till a year back. But recently have been facing issue of recieving wrong product. Don't know whether the product details are misleading or they simply can't read the order details or labels. Utterly dissappointing. Specifically facing this issue in Jeans, category.",मी माझ्या कपड्यांपैकी 90% कपडे एका वर्षापूर्वीपर्यंत मिंत्राकडून ऑर्डर करत होतो. परंतु अलीकडे त्यांना चुकीचे प्रॉडक्ट मिळविण्याच्या समस्येचा सामना करावा लागत आहे. प्रॉडक्टचे डिटेल्स दिशाभूल करणारे आहेत की ते फक्त ऑर्डरचे डिटेल्स किंवा लेबल वाचू शकत नाहीत हे मला माहित नाही. पूर्णपणे निराशाजनक आहे. विशेषतः जीन्स श्रेणीमध्ये या समस्येचा सामना करत आहे.,English,Marathi,F
"Quality of products has gone very down. They give major discounts on shampoos but either the 1 litre bottles have lesser shampoos or the nail paints they send have lesser quantity. I have verified this by purchasing same item from either Tira or Nykaa & it is very disappointing. Customer service is very poor, as always.","प्रॉडक्ट्सची क्वालिटी खूपच कमी झाली आहे. ते शॅम्पूवर मोठे डिसकाऊंट देतात, परंतु एकतर 1 लिटरच्या बोटल्समध्ये कमी शॅम्पू असतो किंवा त्यांनी पाठवलेल्या नेल पेंट्सचे प्रमाण कमी असते. मी तीच वस्तू टीआरा किंवा नायकाकडून खरेदी करून याची पडताळणी केली आहे आणि ती अतिशय निराशाजनक आहे. नेहमीप्रमाणे कस्टमर सर्विस खूप खराब आहे.",English,Marathi,F
1/4 of the search result is ad. Better I buy directly from whichever brand I like. Kudos for the UX.,सर्च रिझल्टचा 1/4 भाग जाहिरात आहे. मला हव्या असलेल्या कोणत्याही ब्रँडमधून मी थेट खरेदी करणे चांगले असेल. यूएक्ससाठी कूडोस.,English,Marathi,F
"Your delivery person came and collected my returned requested product and when he came to collect, I asked him to check the price tag and other things he said no it's fine everything is okay. After 3hrs he called and told that your price tag is missing we can't refund you and you won't get to keep this clothes as well. Then I argued with him so he came again and gave the clothes without price tag and he was like please don't argue you will get your refund but after 1 day I called back as I did","तुमचा डिलेव्हरी पर्सन येतो आणि माझे रिटर्न रिक्वेस्ट असलेले प्रॉडक्ट कलेक्ट करतो आणि जेव्हा तो कलेक्ट करायला येतो, मी त्याला प्राइज टॅग चेक करायला सांगतो आणि इतर गोष्टीसाठी तो म्हणतो की नाही, ठीक आहे. सर्व काही ठीक आहे. 2 तासांनी त्याने फोन केला आणि सांगितले की तुमचा प्राइज टॅग त्यात आहे, आम्ही तुम्हाला रिफंड करू शकत नाही आणि तुम्हाला हे कपडे देखील ठेवता येणार नाहीत. मग मी त्याच्याशी वाद घातला म्हणून तो पुन्हा आला आणि त्याने किंमतीशिवाय कपडे दिले आणि तो म्हणाला की कृपया वाद घालू नका, तुम्हाला तुमचे रिफंड मिळेल, परंतु 1 दिवसानंतर मी आधी केल्याप्रमाणे मी परत फोन केला",English,Marathi,F
"Shirts, trousers in slim fit, required for your models, I require lose, parallel fit regular fit. Child app, Only children purpose shopping app, because for gents L,XL jackets very rare. 36 trousers very rare. 42 shirts very rarely available, same is for ladies. Even shoes of 6, 7size not available. Just show of MODELs in app. It is not an app for serious shopping.","शर्ट्स, स्लिम फिटमधील ट्राऊजर्स, तुमच्या मॉडेल्ससाठी आवश्यक आहे, मला लूज, पॅरेलल फिट, रेग्युलर फिटची गरज आहे. चाइल्ड ॲप, फक्त चिल्ड्रन पर्पज शॉपिंग ॲप आहे, कारण माणसांसाठी L, XL जॅकट्स खूप कमी आहेत. 36 ट्राऊजर्स अतिशय कमी आहेत. 42 शर्ट्स अतिशय दुर्मिळपणे उपलब्ध आहेत, महिलांसाठी तेच आहे. 6, 7 साईजचे शूजही उपलब्ध नाहीत. ॲपमध्ये हे मॉडेल फक्त शोचे आहे. सीरियस शॉपिंगसाठी हे ॲप नाही.",English,Marathi,F
"Customer care is not at all good. AI response doesn't work well. And ,there is no option to type your questions ,you just have to choose from the options given. I couldn't find the option to call easily and when i called AI failed to solve my problem, i wish i could connect with some person to solve my issue.","कस्टमर केअर अजिबात चांगले नाही. ए.आय. प्रतिसाद चांगला चालत नाही. आणि, तुमचे प्रश्न टाइप करण्याचा कोणताही पर्याय नाही, तुम्हाला फक्त दिलेल्या पर्यायांपैकी निवडावे लागेल. मला सहजपणे कॉल करण्याचा पर्याय सापडत नव्हता आणि जेव्हा मी ए.आय. ला कॉल केला तेव्हा समस्या सोडवण्यात मी अपयशी ठरलो, तेव्हा माझे प्रश्न सोडवण्यासाठी मी एखाद्या व्यक्तीशी संपर्क साधू शकेन अशी माझी इच्छा होती.",English,Marathi,F
"Didn't liked their service at all.. They just wish to sell out their old products in the name of sale.. I too ordered a product, by mistake I ordered the wrong size, now guess what they refused to exchange the product... Just your money vanishes if u trust them,on being a regular customer, they treat you in a very rude manner.... Very bad service.. Totally disappointed 😞 Now they have started charging for platform fees as well, for every order... Now that's too much..😞 Totally Disappointed ☹️","त्यांची सर्विस अजिबात आवडली नाही... त्यांना फक्त विक्रीच्या नावाखाली त्यांची जुनी प्रॉडक्ट्स विकायची आहेत... मी देखील एक प्रॉडक्ट ऑर्डर केले, चुकून मी चुकीचा साइज ऑर्डर केला, आता त्यांनी प्रॉडक्ट एक्सचेंज करण्यास का नकार दिला याचा अंदाज लावा... जर तुम्ही त्यांच्यावर विश्वास ठेवला तर तुमचे पैसे नाहीसे होतात, नियमित ग्राहक असल्याने ते तुम्हाला अतिशय अशिष्ट पद्धतीने वागवतात... अतिशय वाईट सर्विस आहे.. पूर्णपणे निराश झाले 😞 आता त्यांनी प्रत्येक ऑर्डरसाठी प्लॅटफॉर्म फी देखील आकारण्यास सुरुवात केली आहे... आता ते खूप जास्त आहे..😞 पूर्णपणे निराशा झाली ☹️",English,Marathi,F
Search style add to bag trust and believe Myntra app. Click to place the order. Quality and service superb 💓🙂Happy kid🤗....666#🖤,"स्टाइल सर्च करा, बॅगमध्ये ॲड करा, मिंत्रा ॲपवर विश्वास आणि भरोसा करा. ऑर्डर प्लेस करण्यासाठी क्लिक करा. क्वालिटी आणि सर्विस उत्कृष्ट आहे 💓🙂 मुलं खुश आहेत 🤗....666#🖤",English,Marathi,F
I don't know what's wrong with this platform but most of the times the items are undeliverable for me. I've tried more than 3 pincodes and none of them work. Disappointing as hell. Also the cash on delivery option is not available at all. So frustrating!!,या प्लॅटफॉर्ममध्ये काय चूक आहे हे मला माहीत नाही पण बहुतेक वेळा वस्तू माझ्यासाठी डिलेव्हर होत नाहीत. मी 3 पेक्षा जास्त पिनकोड वापरून पाहिले आहेत आणि त्यापैकी एकही काम करत नाही. नरकासारखी निराशा आहे. तसेच कॅश ऑन डिलिव्हरीचा पर्याय अजिबात उपलब्ध नाही. खूपच निराशाजनक!!,English,Marathi,F
It has been my favorite shopping app n i prefer myntra 1st.. but i got terrible and unsatisfied service from myntra. I am trying to contact customer care i am trying to call them but they are not giving satisfactory reason they just saying wait for 3 to 5 business day don't know which business day they follow. I have requested for refund but it's been 2 weeks my refund is not credited yet.. it's a type of fraud.,हे माझे आवडते शॉपिंग ॲप आहे आणि मी पहिले मिंत्राला पसंत करतो.. परंतु मला मिंत्राकडून भयानक आणि असमाधानी सर्विस मिळाली. मी कस्टमर केयरशी संपर्क साधण्याचा प्रयत्न करीत आहे मी त्यांना फोन करण्याचा प्रयत्न करीत आहे परंतु ते समाधानकारक कारण देत नाहीत ते फक्त 3 ते 5 व्यावसायिक दिवस वाट पहायला सांगतात. काय माहिती व्यावसायिक दिवसाचे तरी अनुसरण करतात का. मी रिफंडसाठी रिक्वेस्ट केली पण 2 आठवडे झाले आहेत माझे रिफंड अजून क्रेडिट झाले नाही.. ही एक प्रकारची फसवणूक आहे.,English,Marathi,F
"Worst app ever But are taking 3 weeks to refund for the product that was not even delivered Upon getting approval of claim that the package don't contain the product After providing all necessary information. They are putting product on return and then asking me to cancel it and then inform the team On informing they are again putting on return and asking me to cancel then wait for cancelation They are repeating it, it's third time now with no guidance towards refund or resolution","आतापर्यंतचे सर्वात वाईट ॲप आहे, परंतु सर्व आवश्यक माहिती दिल्यानंतर पॅकेजमध्ये प्रॉडक्ट नसल्याचा दावा मंजूर झाल्यानंतर ज्या प्रॉडक्टची डिलेव्हरीही झाली नाही त्याचे पैसे रिफंड करण्यासाठी 3 आठवडे लागत आहेत. ते प्रॉडक्ट रिटर्नसाठी ठेवत आहे आणि नंतर मला कॅन्सल करण्यास सांगत आहे आणि नंतर टीमला कळवत आहे की ते हे पुन्हा रिटर्न करत आहेत आणि मला कॅन्सल करण्यास सांगत आहेत आणि नंतर कॅन्सल होण्याची प्रतीक्षा करत आहे. ते त्याची पुनरावृत्ती करत आहेत, रिफंड किंवा निराकरणाबाबत मार्गदर्शन न होण्याची ही आता तिसरी वेळ आहे",English,Marathi,F
"Recently I received a completely wrong product(shirt of People brand instead of Roadster brand, with Roadster tag), raised customer service request to exchange it. They declined my request multiple times even after showing all images and details. Horrible experience. Never experienced this kind of behavior in many years of usage of the app.",अलीकडेच मला एक पूर्णपणे चुकीचे प्रॉडक्ट मिळाले (रोडस्टर टॅगसह रोडस्टर ब्रँडऐवजी पिपल ब्रँडचा शर्ट). ते एक्सचेंज करण्यासाठी कस्टमर सर्विस रिक्वेस्ट वाढवली. सर्व इमेज आणि डिटेल्स दाखवल्यानंतरही त्यांनी माझी रिक्वेस्ट अनेक वेळा नाकारली. भयानक अनुभव आहे. ॲपच्या वापराच्या अनेक वर्षांत मी अशा प्रकारचे वर्तन कधीही अनुभवले नाही.,English,Marathi,F
"Despite having ordered a dress from Myntra, my order history is not displaying any record of this purchase. Additionally, I have attempted to reach out to your help center, but it is only loading and not allowing me to raise my concern. I have been a loyal customer of Myntra for many years and have made numerous purchases without issue. However, the current problem with the order","मिंत्राकडून ड्रेस ऑर्डर करूनही, माझ्या ऑर्डर हिस्ट्रीमध्ये या खरेदीची कोणतीही नोंद दिसत नाही. याव्यतिरिक्त, मी तुमच्या हेल्प सेंटरशी संपर्क साधण्याचा प्रयत्न केला आहे, पण ते फक्त लोड होत आहे आणि मला माझी चिंता व्यक्त करण्याची परवानगी देत ​​नाही. मी अनेक वर्षांपासून मिंत्राचा विश्वासू ग्राहक आहे आणि कोणत्याही समस्येशिवाय असंख्य खरेदी केल्या आहेत. तथापि, ऑर्डरची सध्याची समस्या",English,Marathi,F
"Shopping experience is really worse. Order get delayed. Even after talking to the customer service help desk number of times, the only reply from them is ""sorry for the inconvenience cause to you,"" but they do nothing. Myntra doesn't care about customers. If they dont want to deliver the article, then why do they accept the order.","खरेदीचा अनुभव खरोखरच वाईट आहे. ऑर्डर देण्यास विलंब होतो. कस्टमर सर्विस हेल्प सेंटरशी अनेक वेळा बोलल्यानंतरही, त्यांच्याकडून एकमेव उत्तर येते, ""तुम्हाला झालेल्या गैरसोयीबद्दल क्षमस्व"", परंतु ते काहीही करत नाहीत. मिंत्राला ग्राहकांची पर्वा नाही. जर त्यांना आर्टिकल पोहोचवायचे नसेल, तर ते ऑर्डर का स्वीकारतात.",English,Marathi,F
"To costly in comparison to other shopping apps, takes to much time to deliver, doesn't update about the ordered product, items in the cart vanishes suddenly. Overall didn't have a good experience with the app","इतर शॉपिंग ॲप्सच्या तुलनेत खूपच महाग आहे, डिलेव्हर करण्यासाठी बराच वेळ लागतो, ऑर्डर केलेल्या प्रॉडक्टबद्दल काहीही apdet नाही, कार्टमधील वस्तू अचानक नाहीशा होतात. एकंदरीत, अॅपचा चांगला अनुभव नव्हता",English,Marathi,F
"The app/website is so buggy, it's frustrating. In payment options, it doesn't let me enter UPI ID, just the options of opening the UPI app. This is a standard feature for any basic e-commerce website. Second, when I installed the app on another phone and tried to login, it only gives the option to logon via mobile number. Where is the option to logon via email? Again, that's a basic feature. When I gave the mobile number, it just created a new account instead of my old account.","ॲप/वेबसाइट खूप बगी आहे, खूप निराशाजनक आहे. पेमेंट ऑप्शनमध्ये, ते मला UPI ID एंटर करू देत नाही, फक्त UPI ॲप उघडण्याचे ऑप्शन देतात. कोणत्याही मूलभूत ई-कॉमर्स वेबसाइटसाठी हे एक मानक वैशिष्ट्य आहे. दुसरे म्हणजे, जेव्हा मी दुसऱ्या फोनवर ॲप इंस्टॉल केले आणि लॉग इन करण्याचा प्रयत्न केला, तेव्हा ते केवळ मोबाईल नंबरद्वारे लॉग इन करण्याचा पर्याय देतात. ईमेलद्वारे लॉग इन करण्याचा पर्याय कुठे आहे? पुन्हा, हे एक मूलभूत वैशिष्ट्य आहे. जेव्हा मी मोबाईल नंबर दिला, तेव्हा त्याने माझ्या जुन्या अकाऊंटऐवजी फक्त एक नवीन अकाऊंट तयार केले.",English,Marathi,F
"I exchanged a few items twice because of size issue but it is showing that I have to pay 200 convince fee for next 20 orders. Why??? It's showing that my returns are higher than an average customer. BUT I NEVER RETURNED ANYTHING. I have to say that myntra does FAKE AVERTISING. You guys say free exchange or return with full refund. But you don't tell you are going to force the customer to pay a total of 4000 if they dare to have a size issue. I deleted the app 2 years ago, have not used it since.","साइजच्या समस्येमुळे मी दोनदा काही वस्तू एक्सचेंज केल्या परंतु ते हे दर्शवित आहे की मला पुढील 20 ऑर्डरसाठी 200 कन्वेनियंस फी भरावी लागेल. का?? यावरून असे दिसून येते की माझे सरासरी ग्राहकापेक्षा जास्त आहे. पण मी कधीच काही रिटर्न केले नाही. मला असे म्हणायचे आहे की मिंत्रा बनावट जाहिराती करत आहे. तुम्ही लोक म्हणता की पूर्ण रिफंडसह फ्री एक्सचेंज किंवा रिटर्न होईल. परंतु तुम्ही असे म्हणत नाही की जर ग्राहकांना साइजची समस्या असेल तर तुम्ही त्यांना एकूण 4000 रुपये देण्यास भाग पाडणार आहात. मी 2 वर्षांपूर्वी ॲप डिलिट केले, तेव्हापासून ते वापरले नाही.",English,Marathi,F
I'm really disappointed with the user experience of this app. I had received damaged product so I placed an exchange request. This app doesn't allow to select reason for exchange or include images or videos of the product we want to exchange. You have to call help center and open an issue and then the images will fail to upload numerous times. Then you have to reach via email. Definitely not hassle free. Myntra have such a good collection yet such a bad customer service experience.,या ॲपच्या वापरकर्त्याच्या अनुभवामुळे मी खरोखरच निराश आहे. मला खराब झालेले प्रॉडक्ट मिळाले होते म्हणून मी एक्सचेंजची रिक्वेस्ट केली. हे ॲप एक्सचेंजचे कारण निवडण्याची किंवा आम्ही एक्सचेंज करू इच्छित असलेल्या प्रॉडक्टचे इमेजेस किंवा व्हिडिओ समाविष्ट करण्याची परवानगी देत ​​नाही. तुम्हाला हेल्प सेंटरला फोन करावा लागेल आणि समस्या उघडावी लागेल आणि मग इमेजेस अनेक वेळा अपलोड करण्यात अयशस्वी होतील. त्यानंतर तुम्हाला ईमेलद्वारे संपर्क साधावा लागेल. निश्चितच त्रासमुक्त नाही. मिंत्राकडे इतके चांगले कलेक्शन आहे तरीही इतका वाईट कस्टमर सर्विस अनुभव आहे.,English,Marathi,F
"Now Myntra is deactivating the accounts of its customers, if you create a new account then it also gets deactivated. So don't buy anything from Myntra. If you ordered something and prepaid for it and then Myntra deactivates your account then what will you do? You will neither get that product nor your money back. And myntra's reply is useless, they just try to make fool other customers by sending this useless message, nothing happens.","आता मिंत्रा आपल्या ग्राहकांचे अकाऊंट्स डिॲक्टिवेट करत आहे, जर तुम्ही नवीन अकाऊंट तयार केले तर ते देखील डिॲक्टिवेट होते. त्यामुळे मिंत्राकडून काहीही खरेदी करू नका. जर तुम्ही काहीतरी ऑर्डर केले आणि त्यासाठी प्रीपेड केले आणि नंतर मिंत्राने तुमचे अकाऊंट डिॲक्टिवेट केले तर तुम्ही काय कराल? तुम्हाला ते प्रॉडक्टही मिळणार नाही किंवा तुमचे पैसेही परत मिळणार नाहीत. आणि मिंत्राचे उत्तर निरुपयोगी आहे, ते हा निरुपयोगी संदेश पाठवून इतर ग्राहकांना मूर्ख बनवण्याचा प्रयत्न करतात, काहीही होत नाही.",English,Marathi,F
"Pathetic delivery experience, worst and entitled customer support I have seen in 12+ years of my experience with this app. Their services has gone downhill into dumpster. I would never use this kind of app ever again. Asking a logical question to your support team is a good way to get your call disconnected and attitudes and excuses to disconnect it are there too.","दयनीय डिलेव्हरी अनुभव आहे, सर्वात वाईट आणि हक्कदार कस्टमर सपोर्ट आहे. मी या ॲपच्या माझ्या 12 वर्षांच्या अनुभवात पाहिले आहे. त्यांच्या सर्विस खोलवर जाऊन कचर्‍यासारख्या झाल्या आहेत. मी या प्रकारचे ॲप पुन्हा कधीही वापरणार नाही. तुमच्या सपोर्ट टीमला तार्किक प्रश्न विचारणे हा तुमचा कॉल डिस्कनेक्ट करण्याचा एक चांगला मार्ग आहे आणि तो डिस्कनेक्ट करण्याची वृत्ती आणि कारणे देखील आहेत.",English,Marathi,F
"The customer service has become very poor. The order was showing 'shipping delayed' for 2 weeks after which I cancelled the order. I was asked to wait for 20 mins for the refund. I contacted the customer service thrice in a week, they kept asking for a ""48 hour timeline"" and I still haven't received my refund. Very slow service, would not recommend .","कस्टमर सर्विस अतिशय खराब झाली आहे. ऑर्डरमध्ये 2 आठवड्यांसाठी 'शिपिंग विलंबित' असल्याचे दिसत होते, ज्यानंतर मी ऑर्डर कॅन्सल केले. मला रिफंडसाठी 20 मिनिटे वाट पाहण्यास सांगण्यात आले. मी आठवड्यातून तीन वेळा कस्टमर सर्विसशी संपर्क साधला, ते '48 तासांची मुदत' मागत राहिले आणि मला अद्याप माझे रिफंड मिळाले नाही. अतिशय मंद सर्विस, ज्याची शिफारस केली जाणार नाही.",English,Marathi,F
Everything was good until one day I ordered 2 pieces of clothing worth 1078 and I got only a single package so thought they might have sent it in one but when I opened it it was a different product so when I was trying to return this they asked me to return 2 products but I received only one I have been constantly calling customer care but I didn't get any response everything I heard was a ai was which was repeating the same thing now what can I do if any one can plz help me,सर्व काही ठीक होते. एके दिवशी मी 1078 रुपयांचे 2 कपडे ऑर्डर केले आणि मला फक्त एकच पॅकेट मिळाले म्हणून मला वाटले की त्यांनी ते एकाच पॅकेजमध्ये पाठवले असेल परंतु जेव्हा मी ते उघडले तेव्हा ते एक वेगळेच प्रॉडक्ट होते. म्हणून जेव्हा मी रिटर्न करण्याचा प्रयत्न केला तेव्हा त्यांनी मला 2 प्रॉडक्ट्स रिटर्न करण्यास सांगितले पण मला तर एकच मिळाले होते. मी सतत कस्टमर केअरला कॉल करत आहे परंतु मला कोणताही प्रतिसाद मिळाला नाही. मी जे काही ऐकले ते एआय होते जे त्याच गोष्टीची पुनरावृत्ती करत होते. आता मी काय करू शकतो? जर कोणी मला मदत करू शकेल तर प्लीज करा,English,Marathi,F
Excellent product range. Best price. Nice packaging. Quick delivery.,उत्कृष्ट प्रॉडक्ट रेंज. सर्वोत्तम किंमत. चांगले पॅकेजिंग. जलद डिलेव्हरी.,English,Marathi,F
The app is good....but customer service is worst...I have received a damaged product...but myntra customer service is neither supporting or giving any info about product exchange....everything I have to follow up with them and each time they say I need to wait for 48 more hrs...this has been happening since last one week...I recommend not to download this app...coz the customer service is pathetic,ॲप चांगले आहे... परंतु कस्टमर सर्विस खराब आहे... मला एक खराब प्रॉडक्ट मिळाले.. परंतु मिंत्रा कस्टमर सर्विस प्रॉडक्टच्या एक्सचेंजबद्दल कोणतीही माहिती देत ​​नाही किंवा समर्थन देत नाही... मला त्यांचा पाठपुरावा करावा लागतो आणि प्रत्येक वेळी ते म्हणतात की मला आणखी 48 ची प्रतीक्षा करावी लागेल.. हे गेल्या एक आठवड्यापासून घडत आहे... मी हे ॲप डाऊनलोड न करण्याची शिफारस करतो.. कारण कस्टमर सर्विस दयनीय आहे,English,Marathi,F
"My worst experience was with Myntra. I placed my first order, expecting delivery in three days. When it didn't arrive, I contacted customer care, but they had no explanation and just said, ""Please wait a little more."" When I asked for a date, they said, ""Please wait at least six more days."" I decided to wait one more day, but Myntra canceled the order without explanation. Myntra, if you don't have a product, don't list it. This wastes time and prevents customers from buying it elsewhere.","माझा सर्वात वाईट अनुभव मिंत्रासोबत होता. तीन दिवसांत डिलिव्हरीची अपेक्षा करत मी माझी पहिली ऑर्डर दिली. जेव्हा ते आले नाही, तेव्हा मी कस्टमर केअरशी संपर्क साधला, परंतु त्यांच्याकडे कोणतेही स्पष्टीकरण नव्हते आणि ते फक्त म्हणाले, ""कृपया आणखी थोडी प्रतीक्षा करा"". जेव्हा मी तारीख मागितली, तेव्हा ते म्हणाले, ""कृपया किमान आणखी सहा दिवस प्रतीक्षा करा"". मी आणखी एक दिवस वाट पाहण्याचा निर्णय घेतला, परंतु मिंत्राने स्पष्टीकरण न देता ऑर्डर कॅन्सल केले. मिंत्रा, तुमच्याकडे प्रॉडक्ट नसल्यास, ते लीस्ट करू नका. यामुळे वेळ वाया जातो आणि ग्राहक इतरत्र खरेदी करण्यापासून रोखतात.",English,Marathi,F
"I don't want to shop during sale why I have to pay extra for normal shopping and why is the option closed to place order ?? Nice strategy as is the sale prices will be higher than the normal. Day by day products getting worst, new strategy making it hard to shop and the user experience is turning worst. Thank you for not listening and following your rules.","मला विक्रीदरम्यान खरेदी करायची नाही. मला सामान्य खरेदीसाठी अतिरिक्त पैसे का द्यावे लागतात आणि ऑर्डर देण्यासाठी ऑप्शन का बंद आहे? चांगली रणनीती आहे, विक्रीच्या किमती सामान्यपेक्षा जास्त असतील. दिवसेंदिवस प्रॉडक्ट अधिक खराब होत आहे, नवीन धोरणांमुळे खरेदी करणे कठीण होत आहे आणि वापरकर्त्याचा अनुभव वाईट होत आहे. न ऐकल्याबद्दल आणि तुमच्या नियमांचे पालन केल्याबद्दल धन्यवाद.",English,Marathi,F
"Ordered some other product and got a wrong product for which they took money but when I asked to exchange, they keep on cancelling and I lost the money and didn't still get the right product yet , it's very disappointing as my other order is also being delayed and not yet delivered even after 2 to 3 months , this has becoming a regular thing now and I want my money or the correct product but the Mynthra team isn't ready to do either of them and it's totally not worth it , just lost my money.","दुसरे प्रॉडक्ट ऑर्डर केले आणि मला चुकीचे प्रॉडक्ट मिळाले ज्यासाठी त्यांनी पैसे घेतले परंतु जेव्हा मी एक्सचेंजसाठी विचारले, तेव्हा ते कॅन्सल करत राहिले आणि मी पैसे गमावले आणि अद्याप योग्य प्रॉडक्ट मिळाले नाही, हे खूप निराशाजनक आहे कारण माझ्या दुसर्‍या ऑर्डरला देखील विलंब होत आहे आणि 2 ते 3 महिन्यांनंतरही अद्याप डिलेव्हर केले गेले नाही, ही आता एक नियमित गोष्ट बनली आहे आणि मला माझे पैसे किंवा योग्य प्रॉडक्ट हवे आहे परंतु मिंत्रा टीम त्यापैकी एकही करण्यास तयार नाही आणि ते पूर्णपणे फायदेशीर नाही, फक्त माझे पैसे गमावले.",English,Marathi,F
Really awesome jewellery.Love it to buy again. Just go for this without any doubt.Packaging is also very good that all items are wrapped in bubble wrap. All items are intact. The price is very affectionate than any other market place or any other online platform,खरोखर जबरदस्त ज्वेलरी. पुन्हा खरेदी करण्यासाठी आवडेल. कोणत्याही डाउब्टशिवाय यासाठी जा. पॅकेजिंग देखील खूप चांगले आहे की सर्व वस्तू बबल व्रॅपमध्ये गुंडाळलेल्या आहेत. सर्व वस्तू अबाधित आहेत. इतर कोणत्याही मार्केट प्लेसपेक्षा किंवा इतर कोणत्याही ऑनलाइन प्लॅटफॉर्मपेक्षा किंमत खूप परवडणारी आहे.,English,Marathi,F
"My consumer experience has been so bad with Myntra. I never received the order but it is showing up as delivered. Never got the money back. Such a bad experience with the logistics. The order gets ""undelivered"". I don't who is running Myntra so bad.","मिंत्राबद्दलचा माझा ग्राहक म्हणून खूप वाईट अनुभव राहिला आहे. मला ऑर्डर कधीच मिळाली नाही परंतु ती डिलेव्हर केल्याप्रमाणे दिसत आहे. पैसे कधीच परत मिळाले नाहीत. लॉजिस्टिक्सचा इतका वाईट अनुभव आहे. ऑर्डर ""अनडिलेव्हर्ड"" होते. मिंत्रा कोण चालवत आहे हे मला माहीत नाही, खूप खराब.",English,Marathi,F
In my case I couldn't login and it says account locked. There was a contact is link in that I can place only call back request. I got a call back and he says account is not locked....worst interface in regards to customer care which is more important for any app. There is no email support as well to send my screenshot to myntra. Purely wasted my time to login but no use at all. No proper help from myntra customer care as well. Update: As on 7th April still couldn't login.,"माझ्या बाबतीत मी लॉग इन करू शकलो नाही आणि त्यात अकाऊंट लॉक झाल्याचे म्हटले आहे. त्या लिंकमध्ये एक कॉन्टॅक्ट लिंक होती त्यात मी फक्त कॉल बॅक रिक्वेस्ट ठेवू शकतो. मला परत कॉल आला आणि तो म्हणतो की अकाऊंट लॉक झालेले नाही... कस्टमर केअरच्या बाबतीत सर्वात वाईट इंटरफेस, जो कोणत्याही ॲपसाठी अधिक महत्त्वाचा असतो. माझे स्क्रीनशॉट मिंत्राला पाठवण्यासाठी ईमेल सपोर्ट देखील नाही. लॉग इन करण्यात माझा वेळ पूर्णपणे वाया घालवला पण त्याचा काही उपयोग झाला नाही. मिंत्रा कस्टमर केअरकडूनही योग्य मदत मिळत नाही. अपडेट : 7 एप्रिलपर्यंत अजूनही लॉग इन करता आले नाही.",English,Marathi,F
