src,tgt,src_lang,tgt_lang,domain
"Superb quality, superb delivery, super exchange process and that's why I keep on shopping and superb discount on every brand",زبردست معیار، شاندارڈیلیویری، بہترین ایکسچینج کا عمل، اور اسی وجہ سے میں بار بار خریداری کرتا ہوں، ہر برانڈ پر بہترین رعایت بھی ملتی ہے۔,English,Urdu,F
"Worst application to shopping recently I ordered shoes of two pairs. One came with a seal tag and another one did not, so i returned the shoes but the delivery boy was not taking return because of the missing seal tag I raised a compliment to the customer care multiple times regarding this issue but the issue is not resolved. Bad experience by using Myntra.",شاپنگ کے لیے سب سے خراب ایپلیکیشن۔حال ہی میں میں نے دو جوڑے جوتے آرڈر کیے تھے۔ ایک جوڑے کے ساتھ سیل ٹیگ لگا ہوا تھا اور دوسرے کے ساتھ نہیں۔ میں نے جوتے واپس کیے لیکن ڈیلیوری بوائے سیل ٹیگ نہ ہونے کی وجہ سے ریٹرن لینے سے انکار کر دیا۔ میں نے اس مسئلے کے حوالے سے کسٹمر کیئر کو کئی بار شکایت کی، لیکن مسئلہ حل نہیں ہوا۔ منترا کواستعمال کرنے کا خراب تجربہ رہا۔,English,Urdu,F
"Why am I not able to Login to my account? The error msg displays internal server issue. How do it resolve the issue, please help","میں اپنے اکاؤنٹ میں لاگ ان کیوں نہیں کر پا رہا؟ ایرر میسج میں ""انٹرنل سرور ایشو"" دکھائی دے رہا ہے۔ اس مسئلے کو کیسے حل کیا جا سکتا ہے؟ براہ کرم مدد کریں۔",English,Urdu,F
Fashionable product with great quality and low prices. Really fantastic shopping experience.,اعلیٰ معیار کے ساتھ اور کم قیمتوں پرفیشنیبل پروڈکٹس ۔خریداری کا واقعی شاندار تجربہ رہا۔,English,Urdu,F
Price hiked compared to other ecommerce platforms for the same category of products. Otherwise UX is awesome,دوسرے ای کامرس پلیٹ فارمز کے مقابلے میں اسی زمرے کی پروڈکٹس کی قیمتیں زیادہ ہیں۔ بصورت دیگر گاہک کا تجربہ اچھا ہے۔,English,Urdu,F
Worst service ever!! Can't even deliver the product in time !! And cancel the order later By themself!!!,بہت خراب سروس!! وقت پر پروڈکٹ بھی نہیں پہنچا سکتے!! اور پھر خود ہی آرڈر منسوخ کر دیتے ہیں!!!,English,Urdu,F
delivery denied on my pincode suddenly. This is creating issue. Kindly fix if possible. restart the delivery.,میرے پِن کوڈ پر اچانک ڈیلیوری سے انکار کردیا گیا ہے۔ یہ مسئلہ پیدا کر رہا ہے۔ براہ کرم اگر ممکن ہو تو اسے درست کریں اور ڈیلیوری دوبارہ شروع کریں۔,English,Urdu,F
The fashion was good I absolutely loved it💫 but i rate 3 starts because the problem is the quality of the app it doesn't seem good the app is blurry 😐 I dont know whether it happens to me myntra I kindly ask you pls fix it the only problem is that when I open the app that doesn't seems clear it is blurry pls fix it thank you,فیشن اچھا تھا، مجھے بالکل پسند آیا 💫 لیکن میں تین اسٹاردوں گا کیونکہ مسئلہ ایپ کے معیار کا ہے۔ ایپ کی کوالٹی اچھی نہیں لگتی، ایپ دھندلی نظر آتی ہے 😐 مجھے نہیں معلوم یہ مسئلہ صرف مجھے ہو رہا ہے یا سب کو۔ میں مہربانی کرکے آپ سے درخواست کرتا ہوں کہ اس مسئلے کو حل کریں۔ واحد مسئلہ یہ ہے کہ جب میں ایپ کھولتا ہوں تو یہ واضح نہیں لگتی، بلکہ دھندلی ہے۔ براہ کرم اس کو ٹھیک کریں۔ شکریہ۔,English,Urdu,F
Have been using the app from past few years and only thing I can say is instead of improving the quality it has been degrading instead . Somehow the price of product during the the sale is more than the regular price and it's really disappointing... Myntra is the worst app one could ever come across....,میں پچھلے کئی سالوں سے یہ ایپ استعمال کر رہا ہوں اور جو بات میں کہہ سکتا ہوں وہ یہ ہے کہ معیار کو بہتر کرنے کے بجائے یہ خراب ہوتا جا رہا ہے۔ کسی طرح سیل کے دوران پروڈکٹس کی قیمت معمول کی قیمت سے زیادہ ہوتی ہے جو واقعی مایوس کن ہے۔۔۔ منتراسب سے خراب ایپ ہے جو کبھی بھی استعمال نہیں کی جا سکتی ہے۔,English,Urdu,F
I never seen like this fraud app. I ordered 9 items . But only I got 7 items. One item is missing and another one is they sent me very worst wront damaged item. Still I didn't get refund or replacement item. But they closed my querys. With out proper information. I lost more than 1k,میں نے کبھی ایسا فراڈ کرنے والا ایپ نہیں دیکھا۔ میں نے 9اشیاء آرڈر کی تھیں، لیکن مجھے صرف 7اشیاء ملی ہیں۔ ایک اشیاءغائب ہے اور دوسری اشیاءجو بھیجی گئی وہ بہت خراب اور غلط تھی۔ ابھی تک مجھے ریفنڈ یا ریپلیسمنٹ نہیں ملا۔ لیکن انہوں نے بغیر کسی مناسب معلومات کے میری شکایات بند کر دی ہیں۔ میں نے ایک ہزار سے زیادہ کا نقصان اٹھایا ہے۔,English,Urdu,F
Had the worst experience with the Myntra customer support. None of customer service representatives (including the escalation supervisors) had no knowledge in how the verification and login is supposed to work. Two accounts from Myntra were created due to a technical glitch for the same phone number and e-mail address but the customer service representatives blatantly denied and refused to restore my account.,منتراکے کسٹمر سپورٹ کے ساتھ میرا بہت برا تجربہ رہا۔ کسٹمر سروس کے ایجنٹ(بشمول ایسکلیشن سپروائزرز) کو اس بات کا بالکل علم نہیں تھا کہ ویری فیکیشن اور لاگ ان کیسے کام کرنا چاہیے۔ ایک ہی فون نمبر اور ای میل ایڈریس کے لیے تکنیکی خرابی کی وجہ سے منتراکے دو اکاؤنٹس بن گئے، لیکن کسٹمر سروس کے ایجنٹس نے اسے سختی سے انکار کیا اور میرا اکاؤنٹ بحال کرنے سے انکار کر دیا۔,English,Urdu,F
It is very bad app my order is not delivered and one time it's make my product price automatically please don't order in this app,یہ ایپ بہت خراب ہے، میرا آرڈر ڈیلیور نہیں ہوا اور ایک بار اس نے میرے پروڈکٹ کی قیمت خود بخود بدل دی۔ براہ کرم اس ایپ سے آرڈر نہ کریں۔,English,Urdu,F
"Best app for online shopping to find different product,clothes and whatever you want. Thank you mantra 😊❤️",آن لائن شاپنگ کے لیے بہترین ایپ جہاں آپ مختلف پروڈکٹس ، کپڑے اور جو کچھ بھی آپ چاہتے ہیں، تلاش کر سکیں۔ شکریہ منترا 😊❤️,English,Urdu,F
"Hope this review saves the innocent customer. Now the quality and service is just torture. I have ordered few skincare product and without any contact from delivery agent they had cancelled my order and now it's been a month. Still I haven't get my return. Every time i go to helpdesk they say that ""my query has been recorded"" but not resolved yet. You can order clothing but not skincare. The price are high and service is pathetic.","امید ہے کہ یہ ریوو بھولے گاہکوں کو آگاہ کرے گا۔ اب معیار اور سروس بس اذیت دہ ہو گئی ہے۔ میں نے کچھ اسکن کیئر پروڈکٹ منگوائیں تھیں اور ڈیلیوری ایجنٹ کی جانب سے کوئی رابطہ کیے بنامیرا آرڈر منسوخ کر دیا گیا، اور اب ایک مہینہ ہو گیا ہے۔ ابھی تک مجھے میری رقم واپس نہیں ملی۔ جب بھی میں ہیلپ ڈیسک جاتا ہوں تو وہ کہتے ہیں کہ ""آپ کی شکایت ریکارڈ کر لی گئی ہے"" لیکن ابھی تک کوئی حل نہیں نکلا۔ آپ کپڑے تو آرڈر کر سکتے ہیں لیکن اسکن کیئر نہیں۔ قیمتیں زیادہ ہیں اور سروس ناقص ہے۔",English,Urdu,F
It is become now fraud company...they spend hefty on ads...and not value customers anymore... they send cheap quality products to customers and after that too don't accept the return.. or refund,یہ اب فراڈ کمپنی بن چکی ہے... یہ اشتہارات پر بھاری خرچ کرتے ہیں... اور اب گاہکوں کی کوئی قدر نہیں کرتے... یہ گاہکوں کو سستے معیار کے پروڈکٹس بھیجتے ہیں اور اس کے بعد بھی ریٹرن یا ریفنڈ قبول نہیں کرتے۔,English,Urdu,F
"I used to order 90% of my clothes from Myntra till a year back. But recently have been facing issue of recieving wrong product. Don't know whether the product details are misleading or they simply can't read the order details or labels. Utterly dissappointing. Specifically facing this issue in Jeans, category.",میں پہلے اپنے٪ 90کپڑے منتراسے منگواتا تھا، لیکن پچھلے ایک سال سے مجھے غلط پروڈکٹ موصول ہونے کا مسئلہ درپیش ہے۔ معلوم نہیں کہ پروڈکٹ کی تفصیلات گمراہ کن ہیں یا وہ میرے آرڈر کی تفصیلات یا لیبلز کو پڑھ ہی نہیں پا رہے۔ یہ بالکل مایوس کن ہے۔ خاص طور پر جینز کیٹیگری میں مجھے یہ مسئلہ زیادہ پیش آ رہا ہے۔,English,Urdu,F
"Quality of products has gone very down. They give major discounts on shampoos but either the 1 litre bottles have lesser shampoos or the nail paints they send have lesser quantity. I have verified this by purchasing same item from either Tira or Nykaa & it is very disappointing. Customer service is very poor, as always.",پروڈکٹس کا معیار بہت نیچے چلا گیا ہے۔ شیمپو پر بڑے ڈسکاؤنٹس دیے جاتے ہیں مگر یا تو ایک لیٹر کی بوتل میں کم شیمپو ہوتا ہے یا نیل پینٹس میں کم مقدار بھیجی جاتی ہے۔ میں نے یہی چیزیں تِرا یا نائیکا سے خرید کر تصدیق کی ہے اور یہ بہت مایوس کن ہے۔ کسٹمر سروس ہمیشہ کی طرح بہت خراب ہے۔,English,Urdu,F
1/4 of the search result is ad. Better I buy directly from whichever brand I like. Kudos for the UX.,تلاش کے نتائج کا ایک چوتھائی حصہ اشتہار ہوتا ہے۔ بہتر ہے کہ میں سیدھا اُس برانڈ سے خریدوں جسے میں پسند کرتا ہوں۔ یو ایکس کے لیے تعریف کے مستحق ہیں۔,English,Urdu,F
"Your delivery person came and collected my returned requested product and when he came to collect, I asked him to check the price tag and other things he said no it's fine everything is okay. After 3hrs he called and told that your price tag is missing we can't refund you and you won't get to keep this clothes as well. Then I argued with him so he came again and gave the clothes without price tag and he was like please don't argue you will get your refund but after 1 day I called back as I did",آپ کا ڈیلیوری پرسن آیا اور میرا واپس کیا ہوا مطلوبہ پروڈکٹ لے گیا۔ جب وہ لینے آیا تو میں نے اسے کہا کہ قیمت کا ٹیگ اور دوسری چیزیں چیک کر لے، اس نے کہا نہیں، ٹھیک ہے سب کچھ صحیح ہے۔ تین گھنٹے بعد اس نے کال کی اور بتایا کہ آپ کا قیمت کا ٹیگ غائب ہے، ہم آپ کو ریفنڈ نہیں دے سکتے اور آپ کو یہ کپڑے بھی رکھنے نہیں دیں گے۔ پھر میں نے اس سے بحث کی تو وہ دوبارہ آیا اور قیمت کے بغیر کپڑے دے دیے اور کہا کہ براہ کرم بحث نہ کریں، آپ کو آپ کا ریفنڈ مل جائے گا۔ لیکن ایک دن بعد جب میں نے دوبارہ کال کی تو...,English,Urdu,F
"Shirts, trousers in slim fit, required for your models, I require lose, parallel fit regular fit. Child app, Only children purpose shopping app, because for gents L,XL jackets very rare. 36 trousers very rare. 42 shirts very rarely available, same is for ladies. Even shoes of 6, 7size not available. Just show of MODELs in app. It is not an app for serious shopping.",شرٹس، سلم فٹ ٹراؤزرز آپ کے ماڈلز کے لیے درکار ہیں، مجھے ڈھیلے، پیرالل فٹ اور ریگولر فٹ چاہیئں۔ یہ چائلڈ ایپ ہے، صرف بچوں کی خریداری کے لیے، کیونکہ مردوں کے لیے ایل، ایکس ایل جیکٹس بہت کم دستیاب ہوتی ہیں۔ 36 انچ ٹراؤزرز بہت کم ملتے ہیں۔ 42 انچ شرٹس بہت کم دستیاب ہیں، خواتین کے لیے بھی یہی حالت ہے۔ حتیٰ کہ جوتے سائز 6 اور 7 کے بھی کم دستیاب ہیں۔ یہ ایپ صرف ماڈلز کی نمائش کے لیے ہے۔ یہ سنجیدہ خریداری کے لیے ایپ نہیں ہے۔,English,Urdu,F
"Customer care is not at all good. AI response doesn't work well. And ,there is no option to type your questions ,you just have to choose from the options given. I couldn't find the option to call easily and when i called AI failed to solve my problem, i wish i could connect with some person to solve my issue.",کسٹمر کیئر بالکل بھی ٹھیک نہیں ہے۔ AI کا جواب درست کام نہیں کرتا۔ اور سوالات ٹائپ کرنے کا کوئی آپشن نہیں ہے، بس دیے گئے آپشنز میں سے منتخب کرنا پڑتا ہے۔ مجھے کال کرنے کا آسان طریقہ بھی نہیں ملا اور جب میں نے کال کی تو AI میری مشکل حل کرنے میں ناکام رہا۔ کاش میں کسی انسان سے رابطہ کر پاتا تاکہ میرا مسئلہ حل ہو۔,English,Urdu,F
"Didn't liked their service at all.. They just wish to sell out their old products in the name of sale.. I too ordered a product, by mistake I ordered the wrong size, now guess what they refused to exchange the product... Just your money vanishes if u trust them,on being a regular customer, they treat you in a very rude manner.... Very bad service.. Totally disappointed 😞 Now they have started charging for platform fees as well, for every order... Now that's too much..😞 Totally Disappointed ☹️",مجھے ان کی سروس بالکل پسند نہیں آئی۔ یہ لوگ صرف اپنے پرانے سامان کو سیل کے نام پر بیچنا چاہتے ہیں۔ میں نے بھی ایک پروڈکٹ آرڈر کی، غلطی سے غلط سائز آرڈر ہو گیا، اب سوچیں، انہوں نے پروڈکٹ کو تبدیل کرنے سے انکار کر دیا۔ اگر آپ ان پر اعتماد کرتے ہیں تو آپ کا پیسہ غائب ہو جاتا ہے۔ ایک ریگولر کسٹمر ہونے کے باوجود بھی وہ آپ کے ساتھ بہت بدتمیزی سے پیش آتے ہیں۔ بہت خراب سروس۔ بالکل مایوس ہوں۔ 😞 اب انہوں نے ہر آرڈر پر پلیٹ فارم فیس بھی چارج کرنا شروع کر دی ہے۔ اب یہ بہت زیادہ ہو گیا۔ 😞 بالکل مایوس کن۔ ☹️,English,Urdu,F
Search style add to bag trust and believe Myntra app. Click to place the order. Quality and service superb 💓🙂Happy kid🤗....666#🖤,سرچ اسٹائل ، بیگ میں شامل کریں، یقین کریں اور بھروسہ کریں منتراایپ پر۔ آرڈر کرنے کے لیے کلک کریں۔ معیار اور سروس لاجواب 💓🙂 خوشی ہوئی🤗....666#🖤,English,Urdu,F
I don't know what's wrong with this platform but most of the times the items are undeliverable for me. I've tried more than 3 pincodes and none of them work. Disappointing as hell. Also the cash on delivery option is not available at all. So frustrating!!,میں نہیں جانتا اس پلیٹ فارم کے ساتھ کیا مسئلہ ہے لیکن زیادہ تر وقت اشیاء میرے لیے ناقابلِ ترسیل ہوتی ہیں۔ میں نے تین سے زیادہ پن کوڈ آزما لیے ہیں اور کوئی بھی کام نہیں آیا۔ بہت مایوس کن ہے۔ اور کیش آن ڈیلیوری کا آپشن بھی بالکل دستیاب نہیں ہے۔ واقعی بہت پریشان کن ہے!!,English,Urdu,F
It has been my favorite shopping app n i prefer myntra 1st.. but i got terrible and unsatisfied service from myntra. I am trying to contact customer care i am trying to call them but they are not giving satisfactory reason they just saying wait for 3 to 5 business day don't know which business day they follow. I have requested for refund but it's been 2 weeks my refund is not credited yet.. it's a type of fraud.,یہ میرا پسندیدہ شاپنگ ایپ ہے اور میں ہمیشہ منتراکو پہلی ترجیح دیتا ہوں، لیکن مجھے منتراکی جانب سے انتہائی خراب اور غیر مطمئن سرویسس ملی ہیں۔ میں کسٹمر کیئر سے رابطہ کرنے کی کوشش کر رہا ہوں، میں ان کو فون کر رہا ہوں لیکن وہ کوئی تسلی بخش وجہ نہیں دے رہے، بس کہتے ہیں کہ 3سے 5کاروباری دن انتظار کریں، اور مجھے نہیں معلوم کہ وہ کون سے کاروباری دن مانتے ہیں۔ میں نے ریفنڈ کی درخواست دی ہے لیکن دو ہفتے ہو گئے ہیں اور میرا ریفنڈ ابھی تک نہیں آیا۔ یہ دھوکہ دہی کی قسم ہے۔,English,Urdu,F
"Worst app ever But are taking 3 weeks to refund for the product that was not even delivered Upon getting approval of claim that the package don't contain the product After providing all necessary information. They are putting product on return and then asking me to cancel it and then inform the team On informing they are again putting on return and asking me to cancel then wait for cancelation They are repeating it, it's third time now with no guidance towards refund or resolution",اب تک کی بدترین ایپ ہے۔ جو چیز ڈیلیور ہی نہیں ہوئی اس کے ریٹرن میں تین ہفتے لگا رہے ہیں۔ جب دعویٰ منظور ہوگیا کہ پارسل میں سامان نہیں تھا، تمام ضروری معلومات فراہم کرنے کے بعد بھی وہ پروڈکٹ کو ریٹرن پر ڈال رہے ہیں اور پھر مجھے اسے کینسل کرنے کے لیے کہہ رہے ہیں اور پھر ٹیم کو مطلع کرنے کے لیے کہہ رہے ہیں۔ مطلع کرنے پر وہ اسے دوبارہ ریٹرن پر ڈال رہے ہیں اور مجھے کینسل کرنے کے لیے کہہ رہے ہیں اور پھر ریٹرن کا انتظار کرنے کے لیے کہہ رہے ہیں۔ وہ اسے دہرا رہے ہیں، یہ تیسری بار ہے اور ریٹرن یا مسئلے کے حل کے لیے کوئی رہنمائی نہیں ہے۔,English,Urdu,F
"Recently I received a completely wrong product(shirt of People brand instead of Roadster brand, with Roadster tag), raised customer service request to exchange it. They declined my request multiple times even after showing all images and details. Horrible experience. Never experienced this kind of behavior in many years of usage of the app.",حال ہی میں مجھے بالکل غلط پراڈکٹ موصول ہوئی (پیپلز برانڈ کی شرٹ بجائے روڈسٹر برانڈ کی، حالانکہ روڈسٹر کا ٹیگ لگا ہوا تھا)، میں نے اس کی تبدیلی کے لیے کسٹمر سروس پر درخواست دی۔ میں نے تمام تصاویر اور تفصیلات دکھانے کے باوجود میری درخواست کو کئی بار مسترد کر دیا گیا۔ یہ بہت خراب تجربہ رہا۔ کئی سالوں سے اس ایپ کے استعمال میں کبھی اس طرح کا رویہ نہیں دیکھا۔,English,Urdu,F
"Despite having ordered a dress from Myntra, my order history is not displaying any record of this purchase. Additionally, I have attempted to reach out to your help center, but it is only loading and not allowing me to raise my concern. I have been a loyal customer of Myntra for many years and have made numerous purchases without issue. However, the current problem with the order",اگرچہ میں نے منتراسے ایک لباس کا آرڈر دیا ہے، لیکن میرے آرڈر ہسٹری میں اس خریداری کا کوئی ریکارڈ دکھائی نہیں دے رہا۔ مزید یہ کہ، میں نے آپ کے ہیلپ سینٹر سے رابطہ کرنے کی کوشش کی ہے، لیکن وہ صرف لوڈ ہو رہا ہے اور مجھے اپنی شکایت درج کرانے کی اجازت نہیں دے رہا۔ میں کئی سالوں سے منتراکا وفادار گاہک رہا ہوں اور بے شمار خریداریوں میں کبھی کوئی مسئلہ نہیں آیا۔ تاہم، موجودہ مسئلہ میرے آرڈر کے ساتھ درپیش ہے۔,English,Urdu,F
"Shopping experience is really worse. Order get delayed. Even after talking to the customer service help desk number of times, the only reply from them is ""sorry for the inconvenience cause to you,"" but they do nothing. Myntra doesn't care about customers. If they dont want to deliver the article, then why do they accept the order.","خریداری کا تجربہ واقعی بہت خراب ہے۔ آرڈر میں تاخیر ہو جاتی ہے۔ کسٹمر سروس ہیلپ ڈیسک سے کئی بار بات کرنے کے باوجود، ان کا ایک ہی جواب ہوتا ہے: ""آپ کو ہونے والی تکلیف کے لیے ہمیں افسوس ہے""، لیکن وہ کچھ نہیں کرتے۔ منتراکو اپنے گاہک کی پرواہ نہیں ہے۔ اگر وہ کچھ اشیاڈیلیور کرنا ہی نہیں چاہتے تو پھر آرڈر قبول کیوں کرتے ہیں",English,Urdu,F
"To costly in comparison to other shopping apps, takes to much time to deliver, doesn't update about the ordered product, items in the cart vanishes suddenly. Overall didn't have a good experience with the app",دیگر شاپنگ ایپس کے مقابلے میں یہ بہت مہنگی ہے، ڈیلیوری میں بھی بہت زیادہ وقت لیتی ہے، آرڈر کیے گئے پروڈکٹ کی کوئی اپڈیٹ نہیں دیتی، اور کارٹ میں موجود آئٹمز اچانک غائب ہو جاتے ہیں۔ مجموعی طور پر اس ایپ کے ساتھ میرا تجربہ اچھا نہیں رہا۔,English,Urdu,F
"The app/website is so buggy, it's frustrating. In payment options, it doesn't let me enter UPI ID, just the options of opening the UPI app. This is a standard feature for any basic e-commerce website. Second, when I installed the app on another phone and tried to login, it only gives the option to logon via mobile number. Where is the option to logon via email? Again, that's a basic feature. When I gave the mobile number, it just created a new account instead of my old account.",ایپ / ویب سائٹ اتنی بگ زدہ ہے کہ بہت مایوسی ہوتی ہے۔ ادائیگی کے آپشنز میں یو پی آئی آئی ڈی داخل کرنے کا آپشن ہی نہیں آتا، بس یو پی آئی ایپ کھولنے کے آپشنز دکھاتا ہے۔ یہ تو کسی بھی عام ای کامرس ویب سائٹ کی بنیادی خصوصیت ہوتی ہے۔ دوسرا مسئلہ یہ ہے کہ جب میں نے ایپ دوسرے فون پر انسٹال کی اور لاگ ان کرنے کی کوشش کی، تو صرف موبائل نمبر سے لاگ ان کرنے کا آپشن آیا۔ ای میل کے ذریعے لاگ ان کا آپشن کہاں ہے؟ یہ بھی ایک بنیادی فیچر ہے۔ جب میں نے اپنا موبائل نمبر ڈالا تو اس نے نیا اکاؤنٹ بنا دیا، میرا پرانا اکاؤنٹ تو ملا ہی نہیں۔,English,Urdu,F
"I exchanged a few items twice because of size issue but it is showing that I have to pay 200 convince fee for next 20 orders. Why??? It's showing that my returns are higher than an average customer. BUT I NEVER RETURNED ANYTHING. I have to say that myntra does FAKE AVERTISING. You guys say free exchange or return with full refund. But you don't tell you are going to force the customer to pay a total of 4000 if they dare to have a size issue. I deleted the app 2 years ago, have not used it since.","میں نے کچھ آئٹمز کو سائز کے مسئلے کی وجہ سے دو بار ایکسچینج کیا، لیکن اب یہ دکھا رہا ہے کہ اگلے 20 آرڈرز پر مجھے 200 روپے کنوینینس فیس ادا کرنی پڑے گی۔ کیوں؟؟ یہ کہہ رہا ہے کہ میری ریٹرنز اوسط صارف سے زیادہ ہیں۔ لیکن میں نے کبھی کچھ واپس نہیں کیا! مجھے کہنا پڑے گا کہ منتراجھوٹا اشتہار دیتا ہے۔ آپ لوگ کہتے ہیں کہ ""فری ایکسچینج یا ریٹرن کے ساتھ مکمل ریفنڈ""، لیکن یہ نہیں بتاتے کہ اگر کسی گاہک کو سائز کا مسئلہ ہو تو آپ اس سے زبردستی 4000 روپے تک وصول کریں گے۔ میں نے یہ ایپ دو سال پہلے ڈیلیٹ کر دی تھی اور اس کے بعد کبھی استعمال نہیں کی۔",English,Urdu,F
I'm really disappointed with the user experience of this app. I had received damaged product so I placed an exchange request. This app doesn't allow to select reason for exchange or include images or videos of the product we want to exchange. You have to call help center and open an issue and then the images will fail to upload numerous times. Then you have to reach via email. Definitely not hassle free. Myntra have such a good collection yet such a bad customer service experience.,میں اس ایپ کے گاہک کےتجربے سے واقعی مایوس ہوں۔ مجھے ایک خراب شدہ پروڈکٹ موصول ہوئی، اس لیے میں نے ایکسچینج کی درخواست دی۔ لیکن یہ ایپ ایکسچینج کے لیے وجہ منتخب کرنے یا پروڈکٹ کی تصاویر یا ویڈیوز شامل کرنے کی سہولت نہیں دیتی۔ آپ کو ہیلپ سینٹر پر کال کرنی پڑتی ہے اور ایک مسئلہ درج کروانا پڑتا ہے، پھر تصاویر بار بار اپلوڈ ہونے میں ناکام ہو جاتی ہیں۔ اس کے بعد آپ کو ای میل کے ذریعے رابطہ کرنا پڑتا ہے۔ یہ ہرگز آسان یا پریشانی سے پاک عمل نہیں ہے۔ منتراکا کلیکشن تو بہت اچھا ہے، لیکن ان کی کسٹمر سروس کا تجربہ بہت خراب ہے۔,English,Urdu,F
"Now Myntra is deactivating the accounts of its customers, if you create a new account then it also gets deactivated. So don't buy anything from Myntra. If you ordered something and prepaid for it and then Myntra deactivates your account then what will you do? You will neither get that product nor your money back. And myntra's reply is useless, they just try to make fool other customers by sending this useless message, nothing happens.",اب منترااپنے گاہک کے اکاؤنٹس کو غیر فعال کر رہا ہے۔ اگر آپ نیا اکاؤنٹ بناتے ہیں تو وہ بھی غیر فعال کر دیا جاتا ہے۔ اس لیے منتراسے کچھ بھی نہ خریدیں۔ اگر آپ نے کوئی شئے آرڈر کی ہے اور اس کی پیشگی ادائیگی کر دی ہے، اور پھر منتراآپ کا اکاؤنٹ غیر فعال کر دیتا ہے، تو آپ کیا کریں گے؟ نہ تو وہ چیز آپ کو ملے گی اور نہ ہی آپ کے پیسے واپس آئیں گے۔ اور منتراکا جواب بالکل بے کار ہوتا ہے، وہ صرف گاہک کو بیوقوف بنانے کے لیے یہ فضول سا پیغام بھیجتے ہیں، اس سے کچھ بھی حاصل نہیں ہوتا۔,English,Urdu,F
"Pathetic delivery experience, worst and entitled customer support I have seen in 12+ years of my experience with this app. Their services has gone downhill into dumpster. I would never use this kind of app ever again. Asking a logical question to your support team is a good way to get your call disconnected and attitudes and excuses to disconnect it are there too.",ناقابلِ برداشت ڈیلیوری کا تجربہ، 12 سال سے زائد اس ایپ کے استعمال کے دوران اتنی بدترین اور خود پسند کسٹمر سپورٹ کبھی نہیں دیکھی۔ ان کی خدمات مکمل طور پر زوال کا شکار ہو چکی ہیں۔ میں دوبارہ کبھی اس قسم کی ایپ استعمال نہیں کروں گا۔ آپ اگر ان کی سپورٹ ٹیم سے کوئی منطقی سوال پوچھیں تو وہ کال کاٹنے کا بہترین بہانہ ڈھونڈ لیتے ہیں، اور ان کے پاس بدتمیز رویہ اور بہانے بھی تیار ہوتے ہیں۔,English,Urdu,F
"The customer service has become very poor. The order was showing 'shipping delayed' for 2 weeks after which I cancelled the order. I was asked to wait for 20 mins for the refund. I contacted the customer service thrice in a week, they kept asking for a ""48 hour timeline"" and I still haven't received my refund. Very slow service, would not recommend .","کسٹمر سروس بہت خراب ہو گئی ہے۔ آرڈر دو ہفتوں تک ""شپنگ میں تاخیر"" دکھا رہا تھا، جس کے بعد میں نے آرڈر منسوخ کر دیا۔ مجھے کہا گیا کہ ریفنڈ کے لیے 20 منٹ انتظار کریں۔ میں نے ایک ہفتے میں تین بار کسٹمر سروس سے رابطہ کیا، لیکن ہر بار وہ 48 گھنٹوں کی مہلت مانگتے رہے، اور اب تک مجھے ریفنڈ نہیں ملا۔ سروس بہت سست ہے، ہرگز سفارش نہیں کروں گا۔",English,Urdu,F
Everything was good until one day I ordered 2 pieces of clothing worth 1078 and I got only a single package so thought they might have sent it in one but when I opened it it was a different product so when I was trying to return this they asked me to return 2 products but I received only one I have been constantly calling customer care but I didn't get any response everything I heard was a ai was which was repeating the same thing now what can I do if any one can plz help me,سب کچھ ٹھیک چل رہا تھا، یہاں تک کہ ایک دن میں نے 1078 روپے کی دو کپڑوں کی اشیاء کا آرڈر دیا۔ مجھے صرف ایک ہی پیکیج موصول ہوا، تو میں نے سوچا کہ شاید دونوں چیزیں ایک ہی پیکیج میں بھیجی گئی ہوں۔ لیکن جب میں نے پیکیج کھولا تو اس میں ایک مختلف پروڈکٹ تھی۔ جب میں اسے واپس کرنے کی کوشش کر رہا تھا تو انہوں نے مجھ سے دو پروڈکٹس واپس کرنے کو کہا، حالانکہ مجھے صرف ایک ہی ملی تھی۔ میں مسلسل کسٹمر کیئر پر کال کر رہا ہوں لیکن کوئی جواب نہیں ملا۔ ہر بار صرف ایک اے آئی کی آواز سنائی دیتی ہے جو وہی بات دہراتی ہے۔ اب میں کیا کر سکتا ہوں؟ اگر کوئی مدد کر سکتا ہے تو مہربانی فرما کر ضرور کریں۔,English,Urdu,F
Excellent product range. Best price. Nice packaging. Quick delivery.,بہترین پروڈکٹس کی رینج۔ سب سے بہترین قیمت۔ خوبصورت پیکجنگ۔ تیز ڈیلیویری۔,English,Urdu,F
